Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability,DayFrameAlt
12,3,1,0,0,1,0,0,0,0,659,13,8,0,7,17,1555084800,0.0,0,0.0016300380229949997,1
16,4,1,0,0,1,0,0,0,0,659,13,8,0,7,17,1555099200,0.0,0,0.001802146434784,2
20,1,1,0,0,1,0,0,0,0,659,13,8,0,7,17,1555113600,0.0,0,0.001526713371277,3
23,1,1,0,1,0,0,0,0,0,659,13,8,0,7,17,1555124400,0.0,0,0.00155121088028,3
0,1,1,0,0,1,0,0,0,0,660,14,8,0,7,22,1555041600,0.0,0,0.001485198736191,3
4,1,1,0,0,1,0,0,0,0,660,14,8,0,7,22,1555056000,0.0,0,0.0014944076538090001,3
8,2,1,0,0,0,1,0,0,1,660,14,8,0,7,22,1555070400,0.059000000000000004,1,0.999883055686951,1
12,3,1,0,0,1,0,0,0,0,660,14,8,0,7,22,1555084800,0.0,0,0.0016243755817410002,1
16,4,1,0,0,1,0,0,0,0,660,14,8,0,7,22,1555099200,0.0,0,0.0018030703067779999,2
20,1,1,0,0,1,0,0,0,0,660,14,8,0,7,22,1555113600,0.0,0,0.001536726951599,3
23,1,1,0,1,0,0,0,0,0,660,14,8,0,7,22,1555124400,0.0,0,0.001576364040375,3
0,1,1,0,0,1,0,0,0,0,661,15,8,0,7,11,1555041600,0.0,0,0.001483023166657,3
4,1,1,0,0,1,0,0,0,0,661,15,8,0,7,11,1555056000,0.0,0,0.001484990119934,3
8,2,1,0,0,0,1,0,0,1,661,15,8,0,7,11,1555070400,0.061,1,0.9996105432510379,1
12,3,1,0,0,1,0,0,0,0,661,15,8,0,7,11,1555084800,0.0,0,0.0015176236629489998,1
16,4,1,0,0,1,0,0,0,0,661,15,8,0,7,11,1555099200,0.0,0,0.001566499471664,2
20,1,1,0,0,1,0,0,0,0,661,15,8,0,7,11,1555113600,0.0,0,0.0014905333518979997,3
23,1,1,0,1,0,0,0,0,0,661,15,8,0,7,11,1555124400,0.0,0,0.0014930963516239998,3
0,1,1,0,0,1,0,0,0,0,662,16,8,0,7,14,1555041600,0.0,0,0.0014831125736239998,3
4,1,1,0,0,1,0,0,0,0,662,16,8,0,7,14,1555056000,0.0,0,0.00148594379425,3
8,2,1,0,0,0,1,0,0,1,662,16,8,0,7,14,1555070400,0.064,1,0.9999766349792479,1
12,3,1,0,0,1,0,0,0,0,662,16,8,0,7,14,1555084800,0.0,0,0.0015284121036529999,1
16,4,1,0,0,1,0,0,0,0,662,16,8,0,7,14,1555099200,0.0,0,0.001590609550476,2
20,1,1,0,0,1,0,0,0,0,662,16,8,0,7,14,1555113600,0.0,0,0.0014947354793550002,3
23,1,1,0,1,0,0,0,0,0,662,16,8,0,7,14,1555124400,0.0,0,0.001498878002167,3
0,1,1,0,0,1,0,0,0,0,663,17,8,0,7,9,1555041600,0.0,0,0.0014824867248539998,3
4,1,1,0,0,1,0,0,0,0,663,17,8,0,7,9,1555056000,0.0,0,0.001483082771301,3
8,2,1,0,0,0,1,0,0,1,663,17,8,0,7,9,1555070400,0.067,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,663,17,8,0,7,9,1555084800,0.0,0,0.0014940798282620002,1
16,4,1,0,0,1,0,0,0,0,663,17,8,0,7,9,1555099200,0.0,0,0.001512229442596,2
20,1,1,0,0,1,0,0,0,0,663,17,8,0,7,9,1555113600,0.0,0,0.001484781503677,3
23,1,1,0,1,0,0,0,0,0,663,17,8,0,7,9,1555124400,0.0,0,0.0014851093292240001,3
0,1,1,0,0,1,0,0,0,0,664,18,8,0,4,1,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,664,18,8,0,4,1,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,664,18,8,0,4,1,1555070400,0.067,1,0.999976873397827,1
12,3,1,0,0,1,0,0,0,0,664,18,8,0,4,1,1555084800,0.0,0,0.0014841258525850002,1
16,4,1,0,0,1,0,0,0,0,664,18,8,0,4,1,1555099200,0.0,0,0.0014870762825010002,2
20,1,1,0,0,1,0,0,0,0,664,18,8,0,4,1,1555113600,0.0,0,0.0014824867248539998,3
23,1,1,0,1,0,0,0,0,0,664,18,8,0,4,1,1555124400,0.0,0,0.001482576131821,3
0,1,1,0,0,1,0,0,0,0,665,19,8,0,5,1,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,665,19,8,0,5,1,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,665,19,8,0,5,1,1555070400,0.066,1,0.9999766349792479,1
12,3,1,0,0,1,0,0,0,0,665,19,8,0,5,1,1555084800,0.0,0,0.0014834105968479997,1
16,4,1,0,0,1,0,0,0,0,665,19,8,0,5,1,1555099200,0.0,0,0.0014851093292240001,2
20,1,1,0,0,1,0,0,0,0,665,19,8,0,5,1,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,1,0,0,0,0,0,665,19,8,0,5,1,1555124400,0.0,0,0.0014823973178860002,3
0,1,1,0,0,1,0,0,0,0,666,20,8,1,9,4,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,666,20,8,1,9,4,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,666,20,8,1,9,4,1555070400,0.066,1,0.999976813793182,1
12,3,1,0,0,1,0,0,0,0,666,20,8,1,9,4,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,666,20,8,1,9,4,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,666,20,8,1,9,4,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,1,0,0,0,0,0,666,20,8,1,9,4,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,667,21,8,0,9,1,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,667,21,8,0,9,1,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,667,21,8,0,9,1,1555070400,0.065,1,0.99992036819458,1
12,3,1,0,0,1,0,0,0,0,667,21,8,0,9,1,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,667,21,8,0,9,1,1555099200,0.0,0,0.001482546329498,2
20,1,1,0,0,1,0,0,0,0,667,21,8,0,9,1,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,1,0,0,0,0,0,667,21,8,0,9,1,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,669,23,8,0,7,1,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,669,23,8,0,7,1,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,669,23,8,0,7,1,1555070400,0.063,1,0.9890282154083249,1
12,3,1,0,0,1,0,0,0,0,669,23,8,0,7,1,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,669,23,8,0,7,1,1555099200,0.0,0,0.0014824569225310002,2
20,1,1,0,0,1,0,0,0,0,669,23,8,0,7,1,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,1,0,0,0,0,0,669,23,8,0,7,1,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,670,24,8,0,7,4,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,670,24,8,0,7,4,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,670,24,8,0,7,4,1555070400,0.062,1,0.7690178155899051,1
12,3,1,0,0,1,0,0,0,0,670,24,8,0,7,4,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,670,24,8,0,7,4,1555099200,0.0,0,0.0014826357364649998,2
20,1,1,0,0,1,0,0,0,0,670,24,8,0,7,4,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,670,24,8,0,7,4,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,671,25,8,0,7,16,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,671,25,8,0,7,16,1555056000,0.0,0,0.0014822781085970002,3
8,2,1,0,0,0,1,0,0,1,671,25,8,0,7,16,1555070400,0.065,1,0.9999763965606691,1
12,3,1,0,0,1,0,0,0,0,671,25,8,0,7,16,1555084800,0.0,0,0.0014831125736239998,1
16,4,1,0,0,1,0,0,0,0,671,25,8,0,7,16,1555099200,0.0,0,0.001484721899033,2
20,1,1,0,0,1,0,0,0,0,671,25,8,0,7,16,1555113600,0.0,0,0.0014826357364649998,3
23,1,1,0,1,0,0,0,0,0,671,25,8,0,7,16,1555124400,0.0,0,0.0014826059341429998,3
0,1,1,0,0,1,0,0,0,0,672,26,8,0,7,13,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,672,26,8,0,7,13,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,672,26,8,0,7,13,1555070400,0.064,1,0.9999647736549381,1
12,3,1,0,0,1,0,0,0,0,672,26,8,0,7,13,1555084800,0.0,0,0.0014826357364649998,1
16,4,1,0,0,1,0,0,0,0,672,26,8,0,7,13,1555099200,0.0,0,0.0014834105968479997,2
20,1,1,0,0,1,0,0,0,0,672,26,8,0,7,13,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,1,0,0,0,0,0,672,26,8,0,7,13,1555124400,0.0,0,0.0014823973178860002,3
0,1,1,0,0,1,0,0,0,0,673,27,8,0,7,8,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,673,27,8,0,7,8,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,673,27,8,0,7,8,1555070400,0.063,1,0.9957926273345951,1
12,3,1,0,0,1,0,0,0,0,673,27,8,0,7,8,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,673,27,8,0,7,8,1555099200,0.0,0,0.001482576131821,2
20,1,1,0,0,1,0,0,0,0,673,27,8,0,7,8,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,1,0,0,0,0,0,673,27,8,0,7,8,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,674,28,8,0,7,17,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,674,28,8,0,7,17,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,674,28,8,0,7,17,1555070400,0.062,1,0.999818563461304,1
12,3,1,0,0,1,0,0,0,0,674,28,8,0,7,17,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,674,28,8,0,7,17,1555099200,0.0,0,0.0014826059341429998,2
20,1,1,0,0,1,0,0,0,0,674,28,8,0,7,17,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,1,0,0,0,0,0,674,28,8,0,7,17,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,675,29,8,0,7,6,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,675,29,8,0,7,6,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,675,29,8,0,7,6,1555070400,0.06,0,0.003415495157242,1
12,3,1,0,0,1,0,0,0,0,675,29,8,0,7,6,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,675,29,8,0,7,6,1555099200,0.0,0,0.001482337713242,2
20,1,1,0,0,1,0,0,0,0,675,29,8,0,7,6,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,675,29,8,0,7,6,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,676,30,8,0,0,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,676,30,8,0,0,1,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,676,30,8,0,0,1,1555070400,0.059000000000000004,0,0.008883416652679001,1
12,3,1,0,0,1,0,0,0,0,676,30,8,0,0,1,1555084800,0.0,0,0.0014823973178860002,1
16,4,1,0,0,1,0,0,0,0,676,30,8,0,0,1,1555099200,0.0,0,0.001482576131821,2
20,1,1,0,0,1,0,0,0,0,676,30,8,0,0,1,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,1,0,0,0,0,0,676,30,8,0,0,1,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,677,31,8,0,2,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,677,31,8,0,2,2,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,677,31,8,0,2,2,1555070400,0.057,0,0.001523375511169,1
12,3,1,0,0,1,0,0,0,0,677,31,8,0,2,2,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,677,31,8,0,2,2,1555099200,0.0,0,0.0014823675155639998,2
20,1,1,0,0,1,0,0,0,0,677,31,8,0,2,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,677,31,8,0,2,2,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,679,33,8,0,2,1,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,679,33,8,0,2,1,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,679,33,8,0,2,1,1555070400,0.054000000000000006,0,0.0014825165271760002,1
12,3,1,0,0,1,0,0,0,0,679,33,8,0,2,1,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,679,33,8,0,2,1,1555099200,0.0,0,0.001482337713242,2
20,1,1,0,0,1,0,0,0,0,679,33,8,0,2,1,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,679,33,8,0,2,1,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,680,34,8,0,2,1,1555070400,0.052000000000000005,0,0.001482307910919,1
12,3,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555084800,0.0,0,0.0014822185039520001,1
16,4,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555099200,0.0,0,0.0014822781085970002,2
20,1,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,680,34,8,0,2,1,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,681,35,8,1,0,6,1555070400,0.05,0,0.0014836788177489998,1
12,3,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555084800,0.0,0,0.0014823675155639998,1
16,4,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555099200,0.0,0,0.0014826655387879999,2
20,1,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,681,35,8,1,0,6,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,682,36,8,0,7,7,1555070400,0.048,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,682,36,8,0,7,7,1555124400,0.0,0,0.001482337713242,3
0,1,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,683,37,8,0,7,6,1555070400,0.046,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,683,37,8,0,7,6,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,684,38,8,0,7,4,1555070400,0.044000000000000004,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,684,38,8,0,7,4,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,685,39,8,0,0,1,1555070400,0.042,0,0.0014824271202089998,1
12,3,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,685,39,8,0,0,1,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,686,40,8,0,7,5,1555070400,0.04,0,0.001482337713242,1
12,3,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,686,40,8,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,687,41,8,0,7,14,1555070400,0.038,0,0.001482307910919,1
12,3,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,687,41,8,0,7,14,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,688,42,8,0,7,3,1555070400,0.036000000000000004,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,688,42,8,0,7,3,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,689,43,8,0,7,1,1555070400,0.037000000000000005,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,689,43,8,0,7,1,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,690,44,8,0,7,3,1555070400,0.035,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,690,44,8,0,7,3,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,691,45,8,0,7,5,1555070400,0.033,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,691,45,8,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555041600,0.0,0,0.001486390829086,3
4,1,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555056000,0.0,0,0.001494973897934,3
8,2,1,0,0,0,1,0,0,1,692,8,7,0,7,7,1555070400,0.044000000000000004,0,0.0014987885952,1
12,3,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555084800,0.0,0,0.001614630222321,1
16,4,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555099200,0.0,0,0.0017776787281039998,2
20,1,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555113600,0.0,0,0.0015138685703279997,3
23,1,1,0,0,1,0,0,0,0,692,8,7,0,7,7,1555124400,0.0,0,0.0015092790126800002,3
0,1,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555041600,0.0,0,0.0014824271202089998,3
4,1,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555056000,0.0,0,0.0014829635620120002,3
8,2,1,0,0,0,1,0,0,1,693,9,7,0,0,1,1555070400,0.046,0,0.0015311539173129998,1
12,3,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555084800,0.0,0,0.001494258642197,1
16,4,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555099200,0.0,0,0.001510560512543,2
20,1,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555113600,0.0,0,0.001483082771301,3
23,1,1,0,0,1,0,0,0,0,693,9,7,0,0,1,1555124400,0.0,0,0.0014828145504,3
0,1,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555041600,0.0,0,0.001483082771301,3
4,1,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555056000,0.0,0,0.001484870910645,3
8,2,1,0,0,0,1,0,0,1,694,10,7,0,7,1,1555070400,0.048,0,0.0014861524105070003,1
12,3,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555084800,0.0,0,0.001516282558441,1
16,4,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555099200,0.0,0,0.0015667974948879997,2
20,1,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555113600,0.0,0,0.00148817896843,3
23,1,1,0,0,1,0,0,0,0,694,10,7,0,7,1,1555124400,0.0,0,0.001487225294113,3
0,1,1,0,0,1,0,0,0,0,695,11,7,1,0,2,1555041600,0.0,0,0.0014828443527220001,3
4,1,1,0,0,1,0,0,0,0,695,11,7,1,0,2,1555056000,0.0,0,0.001485347747803,3
8,2,1,0,0,0,1,0,0,1,695,11,7,1,0,2,1555070400,0.05,0,0.001634448766708,1
12,3,1,0,0,1,0,0,0,0,695,11,7,1,0,2,1555084800,0.0,0,0.0015393197536470002,1
16,4,1,0,0,1,0,0,0,0,695,11,7,1,0,2,1555099200,0.0,0,0.0016488432884220001,2
20,1,1,0,0,1,0,0,0,0,695,11,7,1,0,2,1555113600,0.0,0,0.0015171766281129998,3
23,1,1,0,1,0,0,0,0,0,695,11,7,1,0,2,1555124400,0.0,0,0.0015243291854860003,3
0,1,1,0,0,1,0,0,0,0,696,12,7,0,7,12,1555041600,0.0,0,0.0014846324920650001,3
4,1,1,0,0,1,0,0,0,0,696,12,7,0,7,12,1555056000,0.0,0,0.0014909803867340001,3
8,2,1,0,0,0,1,0,0,1,696,12,7,0,7,12,1555070400,0.053,0,0.0017088651657100001,1
12,3,1,0,0,1,0,0,0,0,696,12,7,0,7,12,1555084800,0.0,0,0.001580238342285,1
16,4,1,0,0,1,0,0,0,0,696,12,7,0,7,12,1555099200,0.0,0,0.001700013875961,2
20,1,1,0,0,1,0,0,0,0,696,12,7,0,7,12,1555113600,0.0,0,0.0015065968036649998,3
23,1,1,0,1,0,0,0,0,0,696,12,7,0,7,12,1555124400,0.0,0,0.0015217959880829998,3
0,1,1,0,0,1,0,0,0,0,697,13,7,0,7,15,1555041600,0.0,0,0.001485258340836,3
4,1,1,0,0,1,0,0,0,0,697,13,7,0,7,15,1555056000,0.0,0,0.001493394374847,3
8,2,1,0,0,0,1,0,0,1,697,13,7,0,7,15,1555070400,0.055,0,0.005512803792953,1
12,3,1,0,0,1,0,0,0,0,697,13,7,0,7,15,1555084800,0.0,0,0.001605719327927,1
16,4,1,0,0,1,0,0,0,0,697,13,7,0,7,15,1555099200,0.0,0,0.001752555370331,2
20,1,1,0,0,1,0,0,0,0,697,13,7,0,7,15,1555113600,0.0,0,0.001516282558441,3
23,1,1,0,1,0,0,0,0,0,697,13,7,0,7,15,1555124400,0.0,0,0.001536577939987,3
