,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
2988,2793,330B207001,-85.238312,35.018858,43,2/25/19,11:00,11,41.82,55.08,34.4,18.19,0.38,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.29962948,0.147,0.0
5340,5744,33SR008001,-85.235377,34.995433,40,2/25/19,23:00,23,42.98,55.19,34.42,26.56,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.19833663,2.832,0.0
4034,5388,33I0024002,-85.25206899999999,35.014338,26,2/25/19,21:00,21,44.87,54.86,34.5,26.81,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.061848864,12.072000000000001,0.0
2880,4014,33SR153001,-85.229114,35.104437,43,2/25/19,16:00,16,55.28,55.28,34.11,24.59,0.3,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.16530675,6.7860000000000005,0.0
3101,2840,330A654001,-85.315306,35.039103999999995,34,2/25/19,11:00,11,42.2,55.61,34.19,17.74,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.17040892,0.003,0.0
124,1640,3301122001,-85.154037,35.041835999999996,32,2/25/19,6:00,6,35.07,54.93,34.52,22.56,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.07251072,0.11800000000000001,0.0
1596,1039,330C359001,-85.21546,35.009932,54,2/25/19,4:00,4,38.07,55.2,34.35,25.74,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.014124432,0.083,0.0
852,672,3304995001,-85.186686,35.029063,30,2/25/19,2:00,2,39.54,54.92,34.29,26.86,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,0.035989344,0.6990000000000001,0.0
3498,1428,33I0024002,-85.228426,35.005311999999996,28,2/25/19,5:00,5,36.62,55.2,34.4,23.46,0.58,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.02514839,13.559000000000001,0.0
5639,5241,330E062001,-85.293894,35.015629,43,2/25/19,21:00,21,45.28,55.57,34.29,26.94,0.48,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,0.10905107,0.034,0.0
2767,4283,33SR002001,-85.183432,35.031698999999996,38,2/25/19,17:00,17,54.05,54.81,34.31,26.04,0.34,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.16438282,16.897000000000002,0.0
2205,3202,3304976001,-85.06329000000001,35.08082,109,2/25/19,13:00,13,48.11,54.42,33.73,21.75,0.35,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.15074384,1.598,0.0
4942,295,3303578001,-85.220198,35.042164,61,2/25/19,1:00,1,40.7,55.27,34.2,27.33,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.013980272,3.6210000000000004,0.0
11,4739,33I0075001,-85.112125,35.073843,45,2/25/19,19:00,19,46.47,54.01,34.45,27.28,0.47,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.010479613,8.945,0.0
853,4744,33I0075001,-85.206471,34.993709,45,2/25/19,19:00,19,48.49,55.3,34.67,27.25,0.43,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.1554146,0.62,0.0
1810,4980,33I0024002,-85.253185,35.015252000000004,46,2/25/19,20:00,20,46.29,54.83,34.5,27.11,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.04440783,11.982999999999999,0.0
3128,837,3303578001,-85.23190799999999,35.006205,42,2/25/19,3:00,3,39.09,55.2,34.4,26.36,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,0.038395703,0.787,0.0
5471,4256,3304417001,-85.292119,35.039775,44,2/25/19,17:00,17,54.88,55.47,34.21,25.57,0.32,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.12947471,1.125,0.0
1162,5191,330B068001,-85.228277,35.012954,65,2/25/19,21:00,21,45.01,55.22,34.36,26.79,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.11088813,0.001,0.0
3143,5867,3305403001,-85.290524,35.041458,26,2/25/19,23:00,23,42.79,55.47,34.21,26.63,0.52,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,0.21971801,1.618,0.0
4090,1381,3304459001,-85.312411,35.045297,33,2/25/19,5:00,5,36.48,55.54,34.25,23.03,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.021078287,0.046,0.0
1391,4560,33SR002001,-85.212241,35.012306,34,2/25/19,18:00,18,51.72,55.2,34.34,26.73,0.38,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.21270196,14.783,0.0
3909,3338,3303577001,-85.24641899999999,35.023643,33,2/25/19,13:00,13,48.31,54.9,34.46,20.13,0.32,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.1813428,1.62,0.0
2570,827,33I0124001,-85.314266,35.047051,44,2/25/19,3:00,3,38.96,55.52,34.29,25.89,0.59,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,0.034318656,1.399,0.0
3190,4065,330A654001,-85.315306,35.039103999999995,34,2/25/19,16:00,16,55.61,55.61,34.19,24.37,0.3,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.114771545,0.003,0.0
5357,1051,3303556001,-85.222382,35.042901,48,2/25/19,4:00,4,37.96,55.26,34.21,25.42,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.033086527,3.323,0.0
1006,4317,3303559001,-85.311782,35.05227,34,2/25/19,17:00,17,54.77,55.55,34.27,25.51,0.32,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.15034658,1.003,0.0
2499,3227,33I0024002,-85.266949,35.019101,67,2/25/19,13:00,13,48.14,54.72,34.51,20.08,0.33,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.09535689,11.005999999999998,0.0
4434,1130,33SR002001,-85.212241,35.012306,34,2/25/19,4:00,4,38.05,55.2,34.34,25.72,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.043630853,14.783,0.0
4044,5638,33I0075001,-85.21086600000001,35.001294,162,2/25/19,23:00,23,42.81,55.19,34.39,26.5,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.0060555763,1.202,0.0
1329,232,3305403001,-85.290524,35.041458,26,2/25/19,0:00,0,53.9,61.51,42.86,50.4,0.88,2,0,3.94,0.35,rain,0.0147,0.14800000000000002,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,0.11372415,1.618,0.0
5429,5441,330D624001,-85.199279,35.234297,60,2/25/19,22:00,22,42.55,55.0,33.15,25.9,0.51,2,0,10.0,0.1,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.22405069,0.139,0.0
518,4820,330B220001,-85.222513,35.010366,32,2/25/19,19:00,19,48.47,55.21,34.36,27.18,0.43,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,0.16734183,0.102,0.0
1065,4656,33I0075001,-85.206737,34.996081,255,2/25/19,19:00,19,48.5,55.31,34.68,27.24,0.43,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.1771417,0.7709999999999999,0.0
1866,230,33I0024002,-85.259012,35.019636,26,2/25/19,0:00,0,53.4,60.23,42.12,50.03,0.88,2,0,5.41,0.35,rain,0.0147,0.1471,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.29207084,11.532,0.0
4637,5129,33SR002001,-85.211314,35.013269,26,2/25/19,20:00,20,46.5,55.2,34.33,27.14,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.13954104,14.867,0.0
4389,2645,33I0075001,-85.201076,35.007825,29,2/25/19,10:00,10,38.95,55.11,34.36,18.34,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.1213898,1.976,0.0
538,3403,33SR002001,-85.328285,35.013727,27,2/25/19,13:00,13,48.84,55.46,34.14,20.02,0.32,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.10805035,5.744,0.0
5713,4976,33I0075001,-85.163223,35.035571999999995,47,2/25/19,20:00,20,45.96,54.98,34.55,27.13,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.1537743,5.016,0.0
1944,1332,330C656001,-85.291474,35.119695,41,2/25/19,5:00,5,36.17,55.24,33.95,22.52,0.57,2,0,10.0,0.1,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.038845133,0.052000000000000005,0.0
1955,2403,3303580001,-85.157294,35.042997,28,2/25/19,9:00,9,36.65,54.98,34.51,19.17,0.49,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.1519049,2.095,0.0
5621,2843,3303577001,-85.247288,35.023823,34,2/25/19,11:00,11,41.71,54.9,34.46,18.07,0.38,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.19866207,1.611,0.0
2581,1304,3301122001,-85.150002,35.040335999999996,46,2/25/19,5:00,5,36.48,54.87,34.53,23.46,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.032215144,0.36700000000000005,0.0
4592,2271,33I0075001,-85.078216,35.082937,51,2/25/19,9:00,9,36.42,54.41,33.76,19.53,0.5,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.015086077,10.956,0.0
4425,962,330E078001,-85.079303,35.086417,26,2/25/19,3:00,3,38.17,54.34,33.75,26.12,0.62,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.041944057,0.002,0.0
3716,3310,3303593001,-85.248735,35.14182,37,2/25/19,13:00,13,49.3,55.2,33.52,19.81,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.16383344,2.22,0.0
4184,1183,33I0024002,-85.228426,35.005311999999996,28,2/25/19,4:00,4,38.13,55.2,34.4,25.76,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.023033466,13.559000000000001,0.0
2620,4138,33SR002001,-85.328285,35.013727,27,2/25/19,16:00,16,55.46,55.46,34.14,24.39,0.3,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.09727247,5.744,0.0
684,3199,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,13:00,13,48.73,55.47,34.31,20.07,0.32,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.31950736,10.02,0.0
4533,4421,33SR008001,-85.33131800000001,35.094367999999996,114,2/25/19,18:00,18,51.98,55.66,33.97,26.29,0.37,2,0,10.0,0.1,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.23935291,13.147,0.0
591,1886,3304986001,-85.159779,35.035252,32,2/25/19,7:00,7,34.55,54.99,34.55,21.62,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.07705631,1.482,0.0
4130,1605,33SR008001,-85.206802,34.989515000000004,36,2/25/19,6:00,6,35.27,55.29,34.67,22.66,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.10356023,1.1420000000000001,0.0
5642,5696,33I0075001,-85.21160400000001,35.001154,52,2/25/19,23:00,23,42.82,55.19,34.39,26.5,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.0060633128,1.206,0.0
1639,4903,33I0075001,-85.21086600000001,35.001294,162,2/25/19,20:00,20,46.52,55.19,34.39,27.16,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.04773585,1.202,0.0
4607,2411,33SR029001,-85.316129,35.057348,28,2/25/19,9:00,9,36.6,55.68,34.17,18.05,0.46,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.19311188,0.196,0.0
218,5138,33SR027001,-85.308826,35.031481,26,2/25/19,20:00,20,46.94,55.61,34.22,27.14,0.46,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.24450393,5.013999999999999,0.0
2962,1120,33SR153001,-85.22510600000001,35.094661,35,2/25/19,4:00,4,38.24,55.27,34.17,24.94,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,0.019083774,6.062,0.0
4769,1106,33I0075001,-85.09554399999999,35.078288,36,2/25/19,4:00,4,37.29,54.13,33.9,25.51,0.62,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.008519186,9.927999999999999,0.0
3115,3946,33I0075001,-85.20989399999999,34.998664,83,2/25/19,16:00,16,55.18,55.18,34.39,24.88,0.31,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.31329823,1.014,0.0
4487,3897,33I0124001,-85.318867,35.035208000000004,27,2/25/19,15:00,15,54.39,55.65,34.25,22.94,0.29,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.33767134,0.445,0.0
3222,5252,330C656001,-85.291474,35.119695,41,2/25/19,21:00,21,44.62,55.25,33.95,26.65,0.49,2,0,10.0,0.1,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.22401935,0.052000000000000005,0.0
66,5605,33SR002001,-85.220213,35.009919000000004,27,2/25/19,22:00,22,43.79,55.21,34.36,26.52,0.5,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.24032077,14.31,0.0
2411,2834,33SR320001,-85.168677,35.017790000000005,35,2/25/19,11:00,11,41.84,54.94,34.66,18.89,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.17242949,2.271,0.0
285,288,33SR320001,-85.173781,35.017884,67,2/25/19,1:00,1,40.55,55.02,34.65,27.56,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.022158436,1.9780000000000002,0.0
4978,4303,33SR317001,-85.209734,35.081593,35,2/25/19,17:00,17,54.08,54.89,34.14,25.83,0.33,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,0.12891805,0.001,0.0
543,4587,3305770001,-85.231362,35.007176,31,2/25/19,18:00,18,51.79,55.2,34.39,26.66,0.37,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.1627213,0.7509999999999999,0.0
1679,1154,3304418001,-85.25650999999999,35.051718,31,2/25/19,4:00,4,37.96,55.01,34.33,25.27,0.6,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,0.033942353,1.5719999999999998,0.0
731,1595,3303593001,-85.248735,35.14182,37,2/25/19,6:00,6,34.11,55.2,33.52,21.3,0.59,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.040165193,2.22,0.0
5710,4151,33SR320001,-85.149292,35.005439,26,2/25/19,16:00,16,54.97,54.97,34.68,25.35,0.32,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.15395088,3.804,0.0
148,5716,33SR002001,-85.066688,35.085685999999995,46,2/25/19,23:00,23,41.4,54.44,33.69,25.96,0.54,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.26478308,20.634,0.0
944,5460,33I0024002,-85.383202,35.018934,48,2/25/19,22:00,22,43.3,55.45,33.79,27.16,0.53,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.344127,2.945,0.0
5653,19,33I0075001,-85.184238,35.012865999999995,107,2/25/19,0:00,0,54.06,60.68,42.85,50.36,0.87,2,0,6.87,0.35,rain,0.0131,0.1283,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.51817405,3.01,1.0
5794,1796,33SR002001,-85.066688,35.085685999999995,46,2/25/19,7:00,7,33.7,54.44,33.7,21.85,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.07943903,20.634,0.0
5700,1619,3303580001,-85.166282,35.046274,34,2/25/19,6:00,6,35.04,55.12,34.48,22.47,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.05001229,1.538,0.0
528,1157,3305770001,-85.231362,35.007176,31,2/25/19,4:00,4,38.14,55.2,34.4,25.74,0.61,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.032363217,0.7509999999999999,0.0
3619,1237,330C353001,-85.20648299999999,35.006562,113,2/25/19,5:00,5,36.54,55.16,34.37,23.51,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.022491504,0.568,0.0
5172,4177,330C353001,-85.20648299999999,35.006562,113,2/25/19,17:00,17,54.51,55.16,34.36,25.94,0.33,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.14989984,0.568,0.0
632,1724,3305767001,-85.260666,35.041707,120,2/25/19,7:00,7,34.4,54.92,34.4,21.0,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.04951954,0.308,0.0
324,3114,3304418001,-85.25650999999999,35.051718,31,2/25/19,12:00,12,45.58,55.01,34.33,18.83,0.34,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,0.27622554,1.5719999999999998,0.0
1005,339,33SR153001,-85.229114,35.104437,43,2/25/19,1:00,1,40.9,55.28,34.12,26.85,0.57,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.03373116,6.7860000000000005,0.0
5806,698,3304996001,-85.187659,35.029911,28,2/25/19,2:00,2,39.56,54.95,34.28,26.86,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,0.012176001,0.019,0.0
986,181,33SR002001,-85.365756,35.020313,31,2/25/19,0:00,0,55.01,62.34,42.83,51.28,0.87,2,0,1.33,0.35,rain,0.0149,0.1573,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.084438585,3.1910000000000003,0.0
