,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
4648,33SR027001,-85.308826,35.031481,26,2/25/19,18:00,18,52.76,55.72,35.92,30.59,0.42,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,,5.014
4002,3303580001,-85.164109,35.044762,46,2/25/19,16:00,16,55.32,55.32,34.29,28.63,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.695
3800,3303593001,-85.248735,35.14182,37,2/25/19,15:00,15,55.2,55.33,33,23.63,0.29,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,2.22
777,33I0024002,-85.266949,35.019101,67,2/25/19,3:00,3,39.43,54.86,34.04,22.93,0.51,2,0,5.89,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,11.006
5270,3303593001,-85.248735,35.14182,37,2/25/19,21:00,21,45.31,55.33,33,29.58,0.54,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,2.22
4184,33I0075001,-85.184238,35.012866,107,2/25/19,17:00,17,54.92,55.32,34.45,29.4,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
5349,3303549001,-85.306529,35.053585,28,2/25/19,21:00,21,46.22,55.67,34.24,30.18,0.53,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
3734,330C359001,-85.21546,35.009932,54,2/25/19,15:00,15,54.75,55.42,34.25,24.34,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,,0.083
608,33SR002001,-85.183432,35.031699,38,2/25/19,2:00,2,40.57,54.61,34.12,24.81,0.53,2,0,3.63,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,,16.897
2022,330D228001,-85.197621,35.083886,52,2/25/19,8:00,8,34.2,55.07,34.2,19.99,0.56,2,0,3.59,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
4051,33SR320001,-85.154777,35.008124,36,2/25/19,16:00,16,55.27,55.27,34.54,28.82,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.421
304,330C359001,-85.21546,35.009932,54,2/25/19,1:00,1,43.22,55.05,34.25,23.27,0.45,2,0,3.15,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,,0.083
1367,33SR153001,-85.221427,35.091719,34,2/25/19,5:00,5,38.39,55.31,34.28,23.05,0.54,2,0,4.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
3764,33I0075001,-85.206471,34.993709,45,2/25/19,15:00,15,54.83,55.57,34.6,24.46,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.62
2647,330B854001,-85.207332,34.988878,28,2/25/19,10:00,10,42.66,55.56,34.62,18.76,0.38,2,0,3.88,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.051
5683,33SR317001,-85.19034,35.073644,61,2/25/19,23:00,23,43.69,55.19,33.89,29.57,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.308
3029,33I0075001,-85.206471,34.993709,45,2/25/19,12:00,12,48.67,55.57,34.6,14.45,0.25,2,0,3.2,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.62
3421,33SR320001,-85.174648,35.017727,26,2/25/19,13:00,13,51.04,55.27,34.44,15.6,0.24,2,0,2.68,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.928
1674,3303549001,-85.306529,35.053585,28,2/25/19,6:00,6,37.62,55.66,34.24,23.43,0.56,2,0,3.46,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
3847,33I0024002,-85.322207,35.029902,31,2/25/19,15:00,15,55.55,55.75,36.04,23.39,0.28,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,,7.343
1338,33SR153001,-85.214113,35.087611,38,2/25/19,5:00,5,38.18,55.18,34.26,23.09,0.54,2,0,4.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,,5.272
3673,33I0024002,-85.252069,35.014338,26,2/25/19,14:00,14,53.34,55.05,34.12,17.18,0.24,2,0,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.072
3100,330C858001,-85.242192,35.127346,33,2/25/19,12:00,12,48.74,55.54,33.77,13.29,0.24,2,0,9.85,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,,0.09
1518,33SR317001,-85.19034,35.073644,61,2/25/19,6:00,6,36.68,55.19,33.89,23.58,0.59,2,0,4.7,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.308
4964,33SR008001,-85.317611,35.083977,52,2/25/19,20:00,20,47.45,55.64,33.53,30.45,0.51,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.962
5201,33I0024002,-85.360307,35.028245,56,2/25/19,21:00,21,45.96,55.74,35.48,30.25,0.54,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,4.46
2239,33I0024002,-85.323459,35.027231,70,2/25/19,9:00,9,40.6,55.77,35.75,18.2,0.4,2,0,2.04,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.148
5050,33SR002001,-85.212241,35.012306,34,2/25/19,20:00,20,47.14,55.42,34.24,30.96,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.783
146,33SR002001,-85.062889,35.084885,34,2/25/19,0:00,0,53.88,59.63,44.91,50.8,0.89,2,0,8.14,0.35,rain,0.011,0.1105,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,,20.855
416,3304986001,-85.159779,35.035252,32,2/25/19,1:00,1,43.17,54.91,34.36,22.61,0.44,2,0,3.73,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.482
4924,33I0075001,-85.207205,35.005828,93,2/25/19,20:00,20,47.1,55.39,34.3,30.99,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,,1.596
3610,33SR008001,-85.318282,35.083649,31,2/25/19,14:00,14,54.16,55.65,33.54,16.01,0.22,2,0,9.46,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.995
2755,3303577001,-85.252077,35.013826,54,2/25/19,11:00,11,45.57,55.05,34.12,16.09,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,22,15,,,0.864
980,3304986001,-85.158706,35.034528,268,2/25/19,4:00,4,37.7,55.22,34.37,25.23,0.6,2,0,6.2,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
5643,33I0024002,-85.237709,35.008661,127,2/25/19,23:00,23,44.19,55.39,34.19,30.19,0.58,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,,12.981
524,33I0024002,-85.323459,35.027231,70,2/25/19,2:00,2,41.97,55.39,35.75,24.06,0.49,2,0,1.55,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.148
1172,3303556001,-85.237299,35.047083,29,2/25/19,4:00,4,37.84,55.16,33.96,24.92,0.59,2,0,7.07,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,,2.418
4671,33SR320001,-85.163699,35.015214,110,2/25/19,19:00,19,48.76,55.19,34.48,31.23,0.51,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.607
2982,33I0024002,-85.266949,35.019101,67,2/25/19,12:00,12,48.26,54.86,34.04,13.82,0.25,2,0,2.88,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,11.006
4764,33SR008001,-85.235377,34.995433,40,2/25/19,19:00,19,49.17,55.42,34.28,31.34,0.5,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,2.832
1016,3304988001,-85.155628,35.024501,70,2/25/19,4:00,4,37.66,55.17,34.44,25.35,0.61,2,0,5.92,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,,2.853
4573,330E643001,-85.184651,35.030289,32,2/25/19,18:00,18,51.97,55.03,34.12,30.84,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,,0.037
3633,33I0024002,-85.228426,35.005312,28,2/25/19,14:00,14,53.62,55.43,34.24,17.4,0.24,2,0,3.66,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.559
4730,330A271001,-85.308341,35.065196,47,2/25/19,19:00,19,49.39,55.54,34.01,30.94,0.49,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.225
4996,330E062001,-85.293894,35.015629,43,2/25/19,20:00,20,47.57,55.71,34.46,30.86,0.52,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,,0.034
3126,33SR008001,-85.309399,35.045763,30,2/25/19,12:00,12,49.13,55.63,34.23,13.09,0.23,2,0,2.35,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,,8.968
1339,33I0075001,-85.174285,35.024637,38,2/25/19,5:00,5,38.06,55.35,34.4,24.04,0.57,2,0,3.6,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.038
1333,330D462001,-85.21983,35.089088,40,2/25/19,5:00,5,38.32,55.29,34.27,23.09,0.54,2,0,4.89,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,,0.008
2156,33I0024002,-85.28446,35.017606,29,2/25/19,8:00,8,34.48,55.67,34.48,20.78,0.57,2,0,3.37,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
3251,33I0075001,-85.078216,35.082937,51,2/25/19,13:00,13,50.66,54.66,34.34,16.37,0.25,2,0,4.51,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,10.956
4574,33SR002001,-85.269492,35.022196,32,2/25/19,18:00,18,52.26,55.27,34.01,30.77,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,,10.607
1310,33I0024002,-85.399306,34.9933,45,2/25/19,5:00,5,38.02,55.48,35.18,22.96,0.54,2,0,2.01,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,0.896
3205,33I0075001,-85.184679,35.01246,102,2/25/19,13:00,13,51.06,55.33,34.45,15.55,0.24,2,0,2.56,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,2.974
5271,33I0075001,-85.095544,35.078288,36,2/25/19,21:00,21,44.17,54.35,34.3,30.09,0.57,2,0,10,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,9.928
2426,33SR002001,-85.149942,35.05224,27,2/25/19,9:00,9,39.63,55.18,34.28,19.87,0.45,2,0,3.43,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,13,1,14,12,15,,,19.276
4237,3303577001,-85.251611,35.014733,48,2/25/19,17:00,17,54.77,55.07,34.12,29.19,0.37,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,10,15,,,0.934
895,330C858001,-85.242192,35.127346,33,2/25/19,3:00,3,39.47,55.54,33.77,23.31,0.52,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,,0.09
220,33I0024002,-85.289703,35.018623,27,2/25/19,0:00,0,53.91,61.56,45.95,50.41,0.88,2,0,4.36,0.35,rain,0.0142,0.1455,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.528
4709,33I0024002,-85.252128,35.014375,58,2/25/19,19:00,19,48.65,55.05,34.12,31.27,0.51,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.068
2722,3304986001,-85.153824,35.041303,82,2/25/19,11:00,11,45.73,55.15,34.34,16.33,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,,2.163
1708,33SR027001,-85.308826,35.031481,26,2/25/19,6:00,6,37.56,55.72,35.92,23.29,0.56,2,0,2.1,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,,5.014
3393,3304996001,-85.187659,35.029911,28,2/25/19,13:00,13,51.09,55.14,34.11,15.43,0.24,2,0,2.61,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,,0.019
1756,33I0024002,-85.310838,35.02908,67,2/25/19,7:00,7,36.03,55.71,35.95,19.02,0.5,2,0,2.1,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.071
1786,3303556001,-85.222382,35.042901,48,2/25/19,7:00,7,35.64,55.46,33.99,20.38,0.53,2,0,3.4,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,,3.323
3907,3305403001,-85.290524,35.041458,26,2/25/19,15:00,15,55.19,55.61,34.25,23.7,0.29,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,,1.618
1224,33I0124001,-85.314338,35.049871,26,2/25/19,4:00,4,38.48,55.58,36.11,22.81,0.53,2,0,2.64,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.596
421,3304986001,-85.156744,35.037712,31,2/25/19,1:00,1,43.16,54.89,34.35,22.57,0.44,2,0,3.76,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,1.863
4285,3305747001,-85.142778,35.068587,38,2/25/19,17:00,17,54.63,55.09,34.39,29.36,0.38,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,,0.275
2556,3303552001,-85.279898,35.043794,41,2/25/19,10:00,10,42.6,55.68,34.28,17.45,0.36,2,0,3.65,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.819
2965,33I0024002,-85.323702,35.02629,91,2/25/19,12:00,12,49.32,55.77,35.75,12.61,0.22,2,0,1.49,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.082
434,33I0024002,-85.399125,34.994874,29,2/25/19,1:00,1,43.04,54.96,35.19,20.36,0.4,2,0,2.19,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,0.996
2003,33SR320001,-85.173781,35.017884,67,2/25/19,8:00,8,34.44,55.26,34.44,21.96,0.6,2,0,2.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
2684,33I0124001,-85.318217,35.039377,26,2/25/19,10:00,10,42.52,55.72,35.91,16.38,0.34,2,0,1.89,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,6,2,1,11,36,15,,,0.763
1700,33I0024002,-85.259012,35.019636,26,2/25/19,6:00,6,37.31,54.79,34.05,24.26,0.59,2,0,2.91,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
4823,33I0124001,-85.314339,35.049113,32,2/25/19,19:00,19,49.65,55.59,36.09,31,0.48,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.543
18,3305747001,-85.132664,35.080045,107,2/25/19,0:00,0,54.05,59.81,45.11,50.56,0.88,2,0,6.81,0.35,rain,0.0127,0.1291,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,,1.222
3711,3304988001,-85.155628,35.024501,70,2/25/19,15:00,15,54.48,55.17,34.44,24.6,0.31,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,,2.853
1025,33I0075001,-85.163861,35.035266,65,2/25/19,4:00,4,37.73,55.21,34.36,25.21,0.6,2,0,6.25,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.977
5073,3305770001,-85.243683,35.011387,31,2/25/19,20:00,20,47.02,55.27,34.16,30.99,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,,1.511
5380,33SR029001,-85.153375,35.28178,26,2/25/19,21:00,21,43.36,55.63,33,29.07,0.57,2,0,10,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,,19.512
2861,33SR002001,-85.273583,35.01572,32,2/25/19,11:00,11,45.74,55.32,34.03,15.96,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,,10.096
2419,33SR320001,-85.153227,35.008538,27,2/25/19,9:00,9,39.69,55.25,34.54,20.39,0.46,2,0,3.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.383
3972,33I0075001,-85.136675,35.055684,58,2/25/19,16:00,16,54.98,54.98,34.29,28.71,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,,7.063
1089,33SR008001,-85.235377,34.995433,40,2/25/19,4:00,4,37.78,55.42,34.28,25.76,0.62,2,0,5.15,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,2.832
1719,3305787001,-85.153146,35.030081,157,2/25/19,7:00,7,35.7,55.15,34.41,21.16,0.55,2,0,3.57,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,0.129
3983,33I0075001,-85.205913,34.993245,52,2/25/19,16:00,16,55.57,55.57,34.6,28.66,0.35,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.576
5624,33I0124001,-85.318217,35.039377,26,2/25/19,22:00,22,45.1,55.72,35.91,29.85,0.55,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,0.763
