OBJECTID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
3407,681,-85.23295455,35.0924,,,35.094,-85.23494319
3408,681,-85.225,35.0924,,,35.094,-85.22301136
3409,681,-85.225,35.086,,,35.0844,-85.22301136
3410,681,-85.23295455,35.086,,,35.0844,-85.23494319
3411,682,-85.225,35.086,35.0892,-85.22102273,35.0844,-85.22698864
3412,682,-85.225,35.0924,,,35.094,-85.22698864
3413,682,-85.21704545,35.0924,,,35.094,-85.21505681
3414,682,-85.21704545,35.086,,,35.0844,-85.21505681
3415,682,-85.225,35.086,,,35.0844,-85.22698864
3416,683,-85.21704545,35.086,35.0892,-85.21306818,35.0844,-85.21903409
3417,683,-85.21704545,35.0924,,,35.094,-85.21903409
3418,683,-85.20909091,35.0924,,,35.094,-85.20710228
3419,683,-85.20909091,35.086,,,35.0844,-85.20710228
3420,683,-85.21704545,35.086,,,35.0844,-85.21903409
3421,684,-85.20909091,35.086,35.0892,-85.20511364,35.0844,-85.21107955
3422,684,-85.20909091,35.0924,,,35.094,-85.21107955
3423,684,-85.20113636,35.0924,,,35.094,-85.19914772
3424,684,-85.20113636,35.086,,,35.0844,-85.19914772
3425,684,-85.20909091,35.086,,,35.0844,-85.21107955
3426,685,-85.20113636,35.086,35.0892,-85.19715909,35.0844,-85.203125
3427,685,-85.20113636,35.0924,,,35.094,-85.203125
3428,685,-85.19318182,35.0924,,,35.094,-85.19119319
3429,685,-85.19318182,35.086,,,35.0844,-85.19119319
3430,685,-85.20113636,35.086,,,35.0844,-85.203125
3431,686,-85.19318182,35.086,35.0892,-85.18920455,35.0844,-85.19517046
3432,686,-85.19318182,35.0924,,,35.094,-85.19517046
3433,686,-85.18522727,35.0924,,,35.094,-85.18323863
3434,686,-85.18522727,35.086,,,35.0844,-85.18323863
3435,686,-85.19318182,35.086,,,35.0844,-85.19517046
3436,687,-85.18522727,35.086,35.0892,-85.18125,35.0844,-85.1872159
3437,687,-85.18522727,35.0924,,,35.094,-85.1872159
3438,687,-85.17727273,35.0924,,,35.094,-85.1752841
3439,687,-85.17727273,35.086,,,35.0844,-85.1752841
3440,687,-85.18522727,35.086,,,35.0844,-85.1872159
3441,688,-85.17727273,35.086,35.0892,-85.17329545,35.0844,-85.17926137
3442,688,-85.17727273,35.0924,,,35.094,-85.17926137
3443,688,-85.16931818,35.0924,,,35.094,-85.16732954
3444,688,-85.16931818,35.086,,,35.0844,-85.16732954
3445,688,-85.17727273,35.086,,,35.0844,-85.17926137
3446,689,-85.16931818,35.086,35.0892,-85.16534091,35.0844,-85.17130682
3447,689,-85.16931818,35.0924,,,35.094,-85.17130682
3448,689,-85.16136364,35.0924,,,35.094,-85.15937501
3449,689,-85.16136364,35.086,,,35.0844,-85.15937501
3450,689,-85.16931818,35.086,,,35.0844,-85.17130682
3451,690,-85.16136364,35.086,35.0892,-85.15738636,35.0844,-85.16335228
3452,690,-85.16136364,35.0924,,,35.094,-85.16335228
3453,690,-85.15340909,35.0924,,,35.094,-85.15142045
3454,690,-85.15340909,35.086,,,35.0844,-85.15142045
3455,690,-85.16136364,35.086,,,35.0844,-85.16335228
3456,691,-85.15340909,35.086,35.0892,-85.14943182,35.0844,-85.15539773
3457,691,-85.15340909,35.0924,,,35.094,-85.15539773
3458,691,-85.14545455,35.0924,,,35.094,-85.14346592
3459,691,-85.14545455,35.086,,,35.0844,-85.14346592
3460,691,-85.15340909,35.086,,,35.0844,-85.15539773
3461,692,-85.14545455,35.086,35.0892,-85.14147727,35.0844,-85.14744319
3462,692,-85.14545455,35.0924,,,35.094,-85.14744319
3463,692,-85.1375,35.0924,,,35.094,-85.13551136
3464,692,-85.1375,35.086,,,35.0844,-85.13551136
3465,692,-85.14545455,35.086,,,35.0844,-85.14744319
3466,693,-85.1375,35.086,35.0892,-85.13352273,35.0844,-85.13948864
3467,693,-85.1375,35.0924,,,35.094,-85.13948864
3468,693,-85.12954545,35.0924,,,35.094,-85.12755681
3469,693,-85.12954545,35.086,,,35.0844,-85.12755681
3470,693,-85.1375,35.086,,,35.0844,-85.13948864
3471,694,-85.12954545,35.086,35.0892,-85.12556818,35.0844,-85.13153409
3472,694,-85.12954545,35.0924,,,35.094,-85.13153409
3473,694,-85.12159091,35.0924,,,35.094,-85.11960228
3474,694,-85.12159091,35.086,,,35.0844,-85.11960228
3475,694,-85.12954545,35.086,,,35.0844,-85.13153409
3476,695,-85.12159091,35.086,35.0892,-85.11761364,35.0844,-85.12357955
3477,695,-85.12159091,35.0924,,,35.094,-85.12357955
3478,695,-85.11363636,35.0924,,,35.094,-85.11164772
3479,695,-85.11363636,35.086,,,35.0844,-85.11164772
3480,695,-85.12159091,35.086,,,35.0844,-85.12357955
3481,696,-85.11363636,35.086,35.0892,-85.10965909,35.0844,-85.11562499
3482,696,-85.11363636,35.0924,,,35.094,-85.11562499
3483,696,-85.10568182,35.0924,,,35.094,-85.10369319
3484,696,-85.10568182,35.086,,,35.0844,-85.10369319
3485,696,-85.11363636,35.086,,,35.0844,-85.11562499
3486,697,-85.10568182,35.086,35.0892,-85.10170455,35.0844,-85.10767046
3487,697,-85.10568182,35.0924,,,35.094,-85.10767046
3488,697,-85.09772727,35.0924,,,35.094,-85.09573863
3489,697,-85.09772727,35.086,,,35.0844,-85.09573863
3490,697,-85.10568182,35.086,,,35.0844,-85.10767046
3491,698,-85.09772727,35.086,35.0892,-85.09375,35.0844,-85.0997159
3492,698,-85.09772727,35.0924,,,35.094,-85.0997159
3493,698,-85.08977273,35.0924,,,35.094,-85.0877841
3494,698,-85.08977273,35.086,,,35.0844,-85.0877841
3495,698,-85.09772727,35.086,,,35.0844,-85.0997159
3496,699,-85.08977273,35.086,35.0892,-85.08579545,35.0844,-85.09176137
3497,699,-85.08977273,35.0924,,,35.094,-85.09176137
3498,699,-85.08181818,35.0924,,,35.094,-85.07982954
3499,699,-85.08181818,35.086,,,35.0844,-85.07982954
3500,699,-85.08977273,35.086,,,35.0844,-85.09176137
3501,700,-85.08181818,35.086,35.0892,-85.07784091,35.0844,-85.08380681
3502,700,-85.08181818,35.0924,,,35.094,-85.08380681
3503,700,-85.07386364,35.0924,,,35.094,-85.071875
3504,700,-85.07386364,35.086,,,35.0844,-85.071875
3505,700,-85.08181818,35.086,,,35.0844,-85.08380681
3506,701,-85.07386364,35.086,35.0892,-85.06988636,35.0844,-85.07585228
3507,701,-85.07386364,35.0924,,,35.094,-85.07585228
3508,701,-85.06590909,35.0924,,,35.094,-85.06392045
3509,701,-85.06590909,35.086,,,35.0844,-85.06392045
3510,701,-85.07386364,35.086,,,35.0844,-85.07585228
3511,702,-85.06590909,35.086,35.0892,-85.06193182,35.0844,-85.06789773
3512,702,-85.06590909,35.0924,,,35.094,-85.06789773
3513,702,-85.05795455,35.0924,,,35.094,-85.05596592
3514,702,-85.05795455,35.086,,,35.0844,-85.05596592
3515,702,-85.06590909,35.086,,,35.0844,-85.06789773
3516,703,-85.05795455,35.086,35.0892,-85.05397727,35.0844,-85.05994319
3517,703,-85.05795455,35.0924,,,35.094,-85.05994319
3518,703,-85.05,35.0924,,,35.094,-85.04801136
3519,703,-85.05,35.086,,,35.0844,-85.04801136
3520,703,-85.05795455,35.086,,,35.0844,-85.05994319
3521,704,-85.4,35.0924,35.0956,-85.39602273,35.0908,-85.40198864
3522,704,-85.4,35.0988,,,35.1004,-85.40198864
3523,704,-85.39204545,35.0988,,,35.1004,-85.39005681
3524,704,-85.39204545,35.0924,,,35.0908,-85.39005681
3525,704,-85.4,35.0924,,,35.0908,-85.40198864
3526,705,-85.39204545,35.0924,35.0956,-85.38806818,35.0908,-85.39403409
3527,705,-85.39204545,35.0988,,,35.1004,-85.39403409
3528,705,-85.38409091,35.0988,,,35.1004,-85.38210228
3529,705,-85.38409091,35.0924,,,35.0908,-85.38210228
3530,705,-85.39204545,35.0924,,,35.0908,-85.39403409
3531,706,-85.38409091,35.0924,35.0956,-85.38011364,35.0908,-85.38607955
3532,706,-85.38409091,35.0988,,,35.1004,-85.38607955
3533,706,-85.37613636,35.0988,,,35.1004,-85.37414772
3534,706,-85.37613636,35.0924,,,35.0908,-85.37414772
3535,706,-85.38409091,35.0924,,,35.0908,-85.38607955
3536,707,-85.37613636,35.0924,35.0956,-85.37215909,35.0908,-85.378125
3537,707,-85.37613636,35.0988,,,35.1004,-85.378125
3538,707,-85.36818182,35.0988,,,35.1004,-85.36619319
3539,707,-85.36818182,35.0924,,,35.0908,-85.36619319
3540,707,-85.37613636,35.0924,,,35.0908,-85.378125
3541,708,-85.36818182,35.0924,35.0956,-85.36420455,35.0908,-85.37017046
3542,708,-85.36818182,35.0988,,,35.1004,-85.37017046
3543,708,-85.36022727,35.0988,,,35.1004,-85.35823863
3544,708,-85.36022727,35.0924,,,35.0908,-85.35823863
3545,708,-85.36818182,35.0924,,,35.0908,-85.37017046
3546,709,-85.36022727,35.0924,35.0956,-85.35625,35.0908,-85.36221591
3547,709,-85.36022727,35.0988,,,35.1004,-85.36221591
3548,709,-85.35227273,35.0988,,,35.1004,-85.3502841
3549,709,-85.35227273,35.0924,,,35.0908,-85.3502841
3550,709,-85.36022727,35.0924,,,35.0908,-85.36221591
3551,710,-85.35227273,35.0924,35.0956,-85.34829545,35.0908,-85.35426137
3552,710,-85.35227273,35.0988,,,35.1004,-85.35426137
3553,710,-85.34431818,35.0988,,,35.1004,-85.34232954
3554,710,-85.34431818,35.0924,,,35.0908,-85.34232954
3555,710,-85.35227273,35.0924,,,35.0908,-85.35426137
3556,711,-85.34431818,35.0924,35.0956,-85.34034091,35.0908,-85.34630682
3557,711,-85.34431818,35.0988,,,35.1004,-85.34630682
3558,711,-85.33636364,35.0988,,,35.1004,-85.33437501
3559,711,-85.33636364,35.0924,,,35.0908,-85.33437501
3560,711,-85.34431818,35.0924,,,35.0908,-85.34630682
3561,712,-85.33636364,35.0924,35.0956,-85.33238636,35.0908,-85.33835228
3562,712,-85.33636364,35.0988,,,35.1004,-85.33835228
3563,712,-85.32840909,35.0988,,,35.1004,-85.32642045
3564,712,-85.32840909,35.0924,,,35.0908,-85.32642045
3565,712,-85.33636364,35.0924,,,35.0908,-85.33835228
3566,713,-85.32840909,35.0924,35.0956,-85.32443182,35.0908,-85.33039773
3567,713,-85.32840909,35.0988,,,35.1004,-85.33039773
3568,713,-85.32045455,35.0988,,,35.1004,-85.31846591
3569,713,-85.32045455,35.0924,,,35.0908,-85.31846591
3570,713,-85.32840909,35.0924,,,35.0908,-85.33039773
3571,714,-85.32045455,35.0924,35.0956,-85.31647727,35.0908,-85.32244319
3572,714,-85.32045455,35.0988,,,35.1004,-85.32244319
3573,714,-85.3125,35.0988,,,35.1004,-85.31051136
3574,714,-85.3125,35.0924,,,35.0908,-85.31051136
3575,714,-85.32045455,35.0924,,,35.0908,-85.32244319
3576,715,-85.3125,35.0924,35.0956,-85.30852273,35.0908,-85.31448864
3577,715,-85.3125,35.0988,,,35.1004,-85.31448864
3578,715,-85.30454545,35.0988,,,35.1004,-85.30255681
3579,715,-85.30454545,35.0924,,,35.0908,-85.30255681
3580,715,-85.3125,35.0924,,,35.0908,-85.31448864
3581,716,-85.30454545,35.0924,35.0956,-85.30056818,35.0908,-85.30653409
3582,716,-85.30454545,35.0988,,,35.1004,-85.30653409
3583,716,-85.29659091,35.0988,,,35.1004,-85.29460228
3584,716,-85.29659091,35.0924,,,35.0908,-85.29460228
3585,716,-85.30454545,35.0924,,,35.0908,-85.30653409
3586,717,-85.29659091,35.0924,35.0956,-85.29261364,35.0908,-85.29857955
3587,717,-85.29659091,35.0988,,,35.1004,-85.29857955
3588,717,-85.28863636,35.0988,,,35.1004,-85.28664772
3589,717,-85.28863636,35.0924,,,35.0908,-85.28664772
3590,717,-85.29659091,35.0924,,,35.0908,-85.29857955
3591,718,-85.28863636,35.0924,35.0956,-85.28465909,35.0908,-85.290625
3592,718,-85.28863636,35.0988,,,35.1004,-85.290625
3593,718,-85.28068182,35.0988,,,35.1004,-85.27869319
3594,718,-85.28068182,35.0924,,,35.0908,-85.27869319
3595,718,-85.28863636,35.0924,,,35.0908,-85.290625
3596,719,-85.28068182,35.0924,35.0956,-85.27670455,35.0908,-85.28267046
3597,719,-85.28068182,35.0988,,,35.1004,-85.28267046
3598,719,-85.27272727,35.0988,,,35.1004,-85.27073863
3599,719,-85.27272727,35.0924,,,35.0908,-85.27073863
3600,719,-85.28068182,35.0924,,,35.0908,-85.28267046
3601,720,-85.27272727,35.0924,35.0956,-85.26875,35.0908,-85.27471591
3602,720,-85.27272727,35.0988,,,35.1004,-85.27471591
3603,720,-85.26477273,35.0988,,,35.1004,-85.2627841
3604,720,-85.26477273,35.0924,,,35.0908,-85.2627841
3605,720,-85.27272727,35.0924,,,35.0908,-85.27471591
3606,721,-85.26477273,35.0924,35.0956,-85.26079545,35.0908,-85.26676137
3607,721,-85.26477273,35.0988,,,35.1004,-85.26676137
3608,721,-85.25681818,35.0988,,,35.1004,-85.25482954
3609,721,-85.25681818,35.0924,,,35.0908,-85.25482954
3610,721,-85.26477273,35.0924,,,35.0908,-85.26676137
3611,722,-85.25681818,35.0924,35.0956,-85.25284091,35.0908,-85.25880681
3612,722,-85.25681818,35.0988,,,35.1004,-85.25880681
3613,722,-85.24886364,35.0988,,,35.1004,-85.246875
3614,722,-85.24886364,35.0924,,,35.0908,-85.246875
3615,722,-85.25681818,35.0924,,,35.0908,-85.25880681
3616,723,-85.24886364,35.0924,35.0956,-85.24488636,35.0908,-85.25085228
3617,723,-85.24886364,35.0988,,,35.1004,-85.25085228
3618,723,-85.24090909,35.0988,,,35.1004,-85.23892045
3619,723,-85.24090909,35.0924,,,35.0908,-85.23892045
3620,723,-85.24886364,35.0924,,,35.0908,-85.25085228
3621,724,-85.24090909,35.0924,35.0956,-85.23693182,35.0908,-85.24289773
3622,724,-85.24090909,35.0988,,,35.1004,-85.24289773
3623,724,-85.23295455,35.0988,,,35.1004,-85.23096592
3624,724,-85.23295455,35.0924,,,35.0908,-85.23096592
3625,724,-85.24090909,35.0924,,,35.0908,-85.24289773
3626,725,-85.23295455,35.0924,35.0956,-85.22897727,35.0908,-85.23494319
3627,725,-85.23295455,35.0988,,,35.1004,-85.23494319
3628,725,-85.225,35.0988,,,35.1004,-85.22301136
3629,725,-85.225,35.0924,,,35.0908,-85.22301136
3630,725,-85.23295455,35.0924,,,35.0908,-85.23494319
3631,726,-85.225,35.0924,35.0956,-85.22102273,35.0908,-85.22698864
3632,726,-85.225,35.0988,,,35.1004,-85.22698864
3633,726,-85.21704545,35.0988,,,35.1004,-85.21505681
3634,726,-85.21704545,35.0924,,,35.0908,-85.21505681
3635,726,-85.225,35.0924,,,35.0908,-85.22698864
3636,727,-85.21704545,35.0924,35.0956,-85.21306818,35.0908,-85.21903409
3637,727,-85.21704545,35.0988,,,35.1004,-85.21903409
3638,727,-85.20909091,35.0988,,,35.1004,-85.20710228
3639,727,-85.20909091,35.0924,,,35.0908,-85.20710228
3640,727,-85.21704545,35.0924,,,35.0908,-85.21903409
3641,728,-85.20909091,35.0924,35.0956,-85.20511364,35.0908,-85.21107955
3642,728,-85.20909091,35.0988,,,35.1004,-85.21107955
3643,728,-85.20113636,35.0988,,,35.1004,-85.19914772
3644,728,-85.20113636,35.0924,,,35.0908,-85.19914772
3645,728,-85.20909091,35.0924,,,35.0908,-85.21107955
3646,729,-85.20113636,35.0924,35.0956,-85.19715909,35.0908,-85.203125
3647,729,-85.20113636,35.0988,,,35.1004,-85.203125
3648,729,-85.19318182,35.0988,,,35.1004,-85.19119319
3649,729,-85.19318182,35.0924,,,35.0908,-85.19119319
3650,729,-85.20113636,35.0924,,,35.0908,-85.203125
3651,730,-85.19318182,35.0924,35.0956,-85.18920455,35.0908,-85.19517046
3652,730,-85.19318182,35.0988,,,35.1004,-85.19517046
3653,730,-85.18522727,35.0988,,,35.1004,-85.18323863
3654,730,-85.18522727,35.0924,,,35.0908,-85.18323863
3655,730,-85.19318182,35.0924,,,35.0908,-85.19517046
3656,731,-85.18522727,35.0924,35.0956,-85.18125,35.0908,-85.1872159
3657,731,-85.18522727,35.0988,,,35.1004,-85.1872159
3658,731,-85.17727273,35.0988,,,35.1004,-85.1752841
3659,731,-85.17727273,35.0924,,,35.0908,-85.1752841
3660,731,-85.18522727,35.0924,,,35.0908,-85.1872159
3661,732,-85.17727273,35.0924,35.0956,-85.17329545,35.0908,-85.17926137
3662,732,-85.17727273,35.0988,,,35.1004,-85.17926137
3663,732,-85.16931818,35.0988,,,35.1004,-85.16732954
3664,732,-85.16931818,35.0924,,,35.0908,-85.16732954
3665,732,-85.17727273,35.0924,,,35.0908,-85.17926137
3666,733,-85.16931818,35.0924,35.0956,-85.16534091,35.0908,-85.17130682
3667,733,-85.16931818,35.0988,,,35.1004,-85.17130682
3668,733,-85.16136364,35.0988,,,35.1004,-85.15937501
3669,733,-85.16136364,35.0924,,,35.0908,-85.15937501
3670,733,-85.16931818,35.0924,,,35.0908,-85.17130682
3671,734,-85.16136364,35.0924,35.0956,-85.15738636,35.0908,-85.16335228
3672,734,-85.16136364,35.0988,,,35.1004,-85.16335228
3673,734,-85.15340909,35.0988,,,35.1004,-85.15142045
3674,734,-85.15340909,35.0924,,,35.0908,-85.15142045
3675,734,-85.16136364,35.0924,,,35.0908,-85.16335228
3676,735,-85.15340909,35.0924,35.0956,-85.14943182,35.0908,-85.15539773
3677,735,-85.15340909,35.0988,,,35.1004,-85.15539773
3678,735,-85.14545455,35.0988,,,35.1004,-85.14346592
3679,735,-85.14545455,35.0924,,,35.0908,-85.14346592
3680,735,-85.15340909,35.0924,,,35.0908,-85.15539773
3681,736,-85.14545455,35.0924,35.0956,-85.14147727,35.0908,-85.14744319
3682,736,-85.14545455,35.0988,,,35.1004,-85.14744319
3683,736,-85.1375,35.0988,,,35.1004,-85.13551136
3684,736,-85.1375,35.0924,,,35.0908,-85.13551136
3685,736,-85.14545455,35.0924,,,35.0908,-85.14744319
3686,737,-85.1375,35.0924,35.0956,-85.13352273,35.0908,-85.13948864
3687,737,-85.1375,35.0988,,,35.1004,-85.13948864
3688,737,-85.12954545,35.0988,,,35.1004,-85.12755681
3689,737,-85.12954545,35.0924,,,35.0908,-85.12755681
3690,737,-85.1375,35.0924,,,35.0908,-85.13948864
3691,738,-85.12954545,35.0924,35.0956,-85.12556818,35.0908,-85.13153409
3692,738,-85.12954545,35.0988,,,35.1004,-85.13153409
3693,738,-85.12159091,35.0988,,,35.1004,-85.11960228
3694,738,-85.12159091,35.0924,,,35.0908,-85.11960228
3695,738,-85.12954545,35.0924,,,35.0908,-85.13153409
3696,739,-85.12159091,35.0924,35.0956,-85.11761364,35.0908,-85.12357955
3697,739,-85.12159091,35.0988,,,35.1004,-85.12357955
3698,739,-85.11363636,35.0988,,,35.1004,-85.11164772
3699,739,-85.11363636,35.0924,,,35.0908,-85.11164772
3700,739,-85.12159091,35.0924,,,35.0908,-85.12357955
3701,740,-85.11363636,35.0924,35.0956,-85.10965909,35.0908,-85.11562499
3702,740,-85.11363636,35.0988,,,35.1004,-85.11562499
3703,740,-85.10568182,35.0988,,,35.1004,-85.10369319
3704,740,-85.10568182,35.0924,,,35.0908,-85.10369319
3705,740,-85.11363636,35.0924,,,35.0908,-85.11562499
3706,741,-85.10568182,35.0924,35.0956,-85.10170455,35.0908,-85.10767046
3707,741,-85.10568182,35.0988,,,35.1004,-85.10767046
3708,741,-85.09772727,35.0988,,,35.1004,-85.09573863
3709,741,-85.09772727,35.0924,,,35.0908,-85.09573863
3710,741,-85.10568182,35.0924,,,35.0908,-85.10767046
3711,742,-85.09772727,35.0924,35.0956,-85.09375,35.0908,-85.0997159
3712,742,-85.09772727,35.0988,,,35.1004,-85.0997159
3713,742,-85.08977273,35.0988,,,35.1004,-85.0877841
3714,742,-85.08977273,35.0924,,,35.0908,-85.0877841
3715,742,-85.09772727,35.0924,,,35.0908,-85.0997159
3716,743,-85.08977273,35.0924,35.0956,-85.08579545,35.0908,-85.09176137
3717,743,-85.08977273,35.0988,,,35.1004,-85.09176137
3718,743,-85.08181818,35.0988,,,35.1004,-85.07982954
3719,743,-85.08181818,35.0924,,,35.0908,-85.07982954
3720,743,-85.08977273,35.0924,,,35.0908,-85.09176137
3721,744,-85.08181818,35.0924,35.0956,-85.07784091,35.0908,-85.08380681
3722,744,-85.08181818,35.0988,,,35.1004,-85.08380681
3723,744,-85.07386364,35.0988,,,35.1004,-85.071875
3724,744,-85.07386364,35.0924,,,35.0908,-85.071875
3725,744,-85.08181818,35.0924,,,35.0908,-85.08380681
3726,745,-85.07386364,35.0924,35.0956,-85.06988636,35.0908,-85.07585228
3727,745,-85.07386364,35.0988,,,35.1004,-85.07585228
3728,745,-85.06590909,35.0988,,,35.1004,-85.06392045
3729,745,-85.06590909,35.0924,,,35.0908,-85.06392045
3730,745,-85.07386364,35.0924,,,35.0908,-85.07585228
3731,746,-85.06590909,35.0924,35.0956,-85.06193182,35.0908,-85.06789773
3732,746,-85.06590909,35.0988,,,35.1004,-85.06789773
3733,746,-85.05795455,35.0988,,,35.1004,-85.05596592
3734,746,-85.05795455,35.0924,,,35.0908,-85.05596592
3735,746,-85.06590909,35.0924,,,35.0908,-85.06789773
3736,747,-85.05795455,35.0924,35.0956,-85.05397727,35.0908,-85.05994319
3737,747,-85.05795455,35.0988,,,35.1004,-85.05994319
3738,747,-85.05,35.0988,,,35.1004,-85.04801136
3739,747,-85.05,35.0924,,,35.0908,-85.04801136
3740,747,-85.05795455,35.0924,,,35.0908,-85.05994319
3741,748,-85.4,35.0988,35.102,-85.39602273,35.0972,-85.40198864
3742,748,-85.4,35.1052,,,35.1068,-85.40198864
3743,748,-85.39204545,35.1052,,,35.1068,-85.39005681
3744,748,-85.39204545,35.0988,,,35.0972,-85.39005681
3745,748,-85.4,35.0988,,,35.0972,-85.40198864
3746,749,-85.39204545,35.0988,35.102,-85.38806818,35.0972,-85.39403409
3747,749,-85.39204545,35.1052,,,35.1068,-85.39403409
3748,749,-85.38409091,35.1052,,,35.1068,-85.38210228
3749,749,-85.38409091,35.0988,,,35.0972,-85.38210228
3750,749,-85.39204545,35.0988,,,35.0972,-85.39403409
3751,750,-85.38409091,35.0988,35.102,-85.38011364,35.0972,-85.38607955
3752,750,-85.38409091,35.1052,,,35.1068,-85.38607955
3753,750,-85.37613636,35.1052,,,35.1068,-85.37414772
3754,750,-85.37613636,35.0988,,,35.0972,-85.37414772
3755,750,-85.38409091,35.0988,,,35.0972,-85.38607955
3756,751,-85.37613636,35.0988,35.102,-85.37215909,35.0972,-85.378125
3757,751,-85.37613636,35.1052,,,35.1068,-85.378125
3758,751,-85.36818182,35.1052,,,35.1068,-85.36619319
3759,751,-85.36818182,35.0988,,,35.0972,-85.36619319
3760,751,-85.37613636,35.0988,,,35.0972,-85.378125
3761,752,-85.36818182,35.0988,35.102,-85.36420455,35.0972,-85.37017046
3762,752,-85.36818182,35.1052,,,35.1068,-85.37017046
3763,752,-85.36022727,35.1052,,,35.1068,-85.35823863
3764,752,-85.36022727,35.0988,,,35.0972,-85.35823863
3765,752,-85.36818182,35.0988,,,35.0972,-85.37017046
3766,753,-85.36022727,35.0988,35.102,-85.35625,35.0972,-85.36221591
3767,753,-85.36022727,35.1052,,,35.1068,-85.36221591
