BLM,ELM,ID_NUMBER,Feat_Seq_Nbr,Feature_Type,Feat_Width,Feature_Composition
7.35,7.58,33SR317001,2,30,6,15
7.35,7.58,33SR317001,3,19,24,15
7.35,7.58,33SR317001,4,40,16,23
7.35,7.58,33SR317001,5,19,24,15
7.35,7.58,33SR317001,6,30,6,15
7.58,7.68,33SR317001,1,29,,43
7.58,7.68,33SR317001,2,30,6,15
7.58,7.68,33SR317001,3,19,24,15
7.58,7.68,33SR317001,4,3,24,15
7.58,7.68,33SR317001,5,19,24,15
7.58,7.68,33SR317001,6,30,6,15
7.58,7.68,33SR317001,7,29,,43
7.68,7.72,33SR317001,1,29,,43
7.68,7.72,33SR317001,2,20,2,18
7.68,7.72,33SR317001,3,30,5,15
7.68,7.72,33SR317001,4,3,24,15
7.68,7.72,33SR317001,5,40,16,23
7.68,7.72,33SR317001,6,19,24,15
7.68,7.72,33SR317001,7,30,5,15
7.68,7.72,33SR317001,8,20,2,18
7.68,7.72,33SR317001,9,29,,43
7.72,7.765,33SR317001,1,29,,43
7.72,7.765,33SR317001,2,20,2,18
7.72,7.765,33SR317001,3,30,5,15
7.72,7.765,33SR317001,4,19,16,15
7.72,7.765,33SR317001,5,3,16,15
7.72,7.765,33SR317001,6,19,16,15
7.72,7.765,33SR317001,7,30,5,15
7.72,7.765,33SR317001,8,20,2,18
7.72,7.765,33SR317001,9,29,,43
7.765,7.79,33SR317001,1,29,,40
7.765,7.79,33SR317001,2,20,8,15
7.765,7.79,33SR317001,3,19,12,15
7.765,7.79,33SR317001,4,3,12,15
7.765,7.79,33SR317001,5,19,12,15
7.765,7.79,33SR317001,6,20,8,15
7.765,7.79,33SR317001,7,29,,40
7.79,7.93,33SR317001,1,29,,40
7.79,7.93,33SR317001,3,20,2,15
7.79,7.93,33SR317001,5,19,11,15
7.79,7.93,33SR317001,9,5,11,15
7.79,7.93,33SR317001,13,19,11,15
7.79,7.93,33SR317001,15,20,2,15
7.79,7.93,33SR317001,17,29,,40
7.93,8.46,33SR317001,8,29,,40
7.93,8.46,33SR317001,9,20,5,15
7.93,8.46,33SR317001,10,19,24,15
7.93,8.46,33SR317001,12,20,5,15
7.93,8.46,33SR317001,13,29,,40
8.46,8.6,33SR317001,1,29,,40
8.46,8.6,33SR317001,2,20,4,15
8.46,8.6,33SR317001,3,19,12,15
8.46,8.6,33SR317001,4,3,12,15
8.46,8.6,33SR317001,5,19,12,15
8.46,8.6,33SR317001,6,2,12,15
8.46,8.6,33SR317001,7,20,4,15
8.46,8.6,33SR317001,8,29,,40
8.6,8.7,33SR317001,9,29,,40
8.6,8.7,33SR317001,11,20,2,15
8.6,8.7,33SR317001,13,19,24,15
8.6,8.7,33SR317001,15,20,2,15
8.6,8.7,33SR317001,17,29,,40
8.7,8.81,33SR317001,1,29,,40
8.7,8.81,33SR317001,3,20,9,15
8.7,8.81,33SR317001,5,19,12,15
8.7,8.81,33SR317001,9,3,12,15
8.7,8.81,33SR317001,13,19,12,15
8.7,8.81,33SR317001,15,20,9,15
8.7,8.81,33SR317001,17,29,,40
8.81,8.855,33SR317001,1,29,,40
8.81,8.855,33SR317001,3,20,2,15
8.81,8.855,33SR317001,5,19,12,15
8.81,8.855,33SR317001,9,3,12,15
8.81,8.855,33SR317001,13,19,12,15
8.81,8.855,33SR317001,15,20,2,15
8.81,8.855,33SR317001,17,29,,40
8.855,8.96,33SR317001,9,29,,40
8.855,8.96,33SR317001,11,20,1,15
8.855,8.96,33SR317001,13,19,24,15
8.855,8.96,33SR317001,15,20,1,15
8.855,8.96,33SR317001,17,29,,40
8.96,9.04,33SR317001,1,29,,40
8.96,9.04,33SR317001,2,20,1,15
8.96,9.04,33SR317001,3,19,11,15
8.96,9.04,33SR317001,4,40,12,23
8.96,9.04,33SR317001,5,19,11,15
8.96,9.04,33SR317001,6,20,1,15
8.96,9.04,33SR317001,7,29,,40
9.04,9.57,33SR317001,8,29,,40
9.04,9.57,33SR317001,9,20,2,15
9.04,9.57,33SR317001,10,19,22,15
9.04,9.57,33SR317001,12,20,2,15
9.04,9.57,33SR317001,13,29,,40
9.57,10.25,33SR317001,1,29,,40
9.57,10.25,33SR317001,2,20,1,15
9.57,10.25,33SR317001,3,19,11,15
9.57,10.25,33SR317001,4,40,11,23
9.57,10.25,33SR317001,5,19,11,15
9.57,10.25,33SR317001,6,20,1,15
9.57,10.25,33SR317001,7,29,,40
10.25,10.44,33SR317001,1,29,,40
10.25,10.44,33SR317001,2,20,1,15
10.25,10.44,33SR317001,3,19,11,15
10.25,10.44,33SR317001,4,40,11,23
10.25,10.44,33SR317001,5,19,11,15
10.25,10.44,33SR317001,6,20,5,15
10.25,10.44,33SR317001,7,29,,40
10.44,10.53,33SR317001,9,29,,40
10.44,10.53,33SR317001,11,20,2,15
10.44,10.53,33SR317001,13,19,22,15
10.44,10.53,33SR317001,15,20,2,15
10.44,10.53,33SR317001,17,29,,40
10.53,10.61,33SR317001,1,29,,40
10.53,10.61,33SR317001,2,2,2,15
10.53,10.61,33SR317001,3,19,11,15
10.53,10.61,33SR317001,4,40,11,23
10.53,10.61,33SR317001,5,19,11,15
10.53,10.61,33SR317001,6,20,2,15
10.53,10.61,33SR317001,7,29,,40
10.61,11.6,33SR317001,9,29,,40
10.61,11.6,33SR317001,11,20,1,15
10.61,11.6,33SR317001,13,19,20,15
10.61,11.6,33SR317001,15,20,1,15
10.61,11.6,33SR317001,17,29,,40
11.6,11.7,33SR317001,1,29,,42
11.6,11.7,33SR317001,2,20,2,18
11.6,11.7,33SR317001,3,19,24,15
11.6,11.7,33SR317001,4,20,2,18
11.6,11.7,33SR317001,5,29,,42
11.7,11.75,33SR317001,1,29,,42
11.7,11.75,33SR317001,3,20,2,18
11.7,11.75,33SR317001,5,19,12,15
11.7,11.75,33SR317001,9,3,12,15
11.7,11.75,33SR317001,13,19,12,15
11.7,11.75,33SR317001,15,20,2,18
11.7,11.75,33SR317001,17,29,,42
11.75,11.85,33SR317001,9,29,,42
11.75,11.85,33SR317001,11,20,6,15
11.75,11.85,33SR317001,13,19,24,15
11.75,11.85,33SR317001,15,20,6,15
11.75,11.85,33SR317001,17,29,,42
11.85,14.81,33SR317001,8,29,,40
11.85,14.81,33SR317001,9,20,2,5
11.85,14.81,33SR317001,10,19,22,15
11.85,14.81,33SR317001,12,20,2,5
11.85,14.81,33SR317001,13,29,,40
14.81,15.76,33SR317001,8,29,,40
14.81,15.76,33SR317001,9,20,1,5
14.81,15.76,33SR317001,10,19,18,15
14.81,15.76,33SR317001,12,20,1,5
14.81,15.76,33SR317001,13,29,,40
0,0.2,33SR318001,8,29,,40
0,0.2,33SR318001,9,20,3,5
0,0.2,33SR318001,10,19,22,15
0,0.2,33SR318001,12,20,3,5
0,0.2,33SR318001,13,29,,40
0.2,1.05,33SR318001,8,29,,40
0.2,1.05,33SR318001,9,19,20,15
0.2,1.05,33SR318001,11,29,,40
0,0.101,33SR319001,1,29,,40
0,0.101,33SR319001,2,20,9,15
0,0.101,33SR319001,3,19,24,15
0,0.101,33SR319001,4,29,,40
0,0.101,33SR319001,5,40,16,26
0,0.101,33SR319001,6,29,,40
0,0.101,33SR319001,7,19,24,15
0,0.101,33SR319001,8,20,6,15
0,0.101,33SR319001,9,29,,40
0.101,0.26,33SR319001,1,29,,40
0.101,0.26,33SR319001,2,20,2,15
0.101,0.26,33SR319001,3,2,12,15
0.101,0.26,33SR319001,4,19,24,15
0.101,0.26,33SR319001,5,21,2,15
0.101,0.26,33SR319001,6,29,,40
0.101,0.26,33SR319001,7,40,18,26
0.101,0.26,33SR319001,8,29,,40
0.101,0.26,33SR319001,9,21,2,15
0.101,0.26,33SR319001,10,19,24,15
0.101,0.26,33SR319001,11,20,9,15
0.101,0.26,33SR319001,12,29,,40
0.26,0.36,33SR319001,1,29,,40
0.26,0.36,33SR319001,2,20,9,15
0.26,0.36,33SR319001,3,19,24,15
0.26,0.36,33SR319001,4,21,2,15
0.26,0.36,33SR319001,5,29,,40
0.26,0.36,33SR319001,6,40,16,26
0.26,0.36,33SR319001,7,29,,40
0.26,0.36,33SR319001,8,21,2,15
0.26,0.36,33SR319001,9,19,24,15
0.26,0.36,33SR319001,10,20,9,15
0.26,0.36,33SR319001,11,29,,40
0.36,1.21,33SR319001,1,29,,40
0.36,1.21,33SR319001,2,20,9,15
0.36,1.21,33SR319001,3,19,24,15
0.36,1.21,33SR319001,4,40,2,23
0.36,1.21,33SR319001,5,19,24,15
0.36,1.21,33SR319001,6,20,9,15
0.36,1.21,33SR319001,7,29,,40
1.21,1.3,33SR319001,1,29,,40
1.21,1.3,33SR319001,2,20,2,15
1.21,1.3,33SR319001,3,19,24,15
1.21,1.3,33SR319001,4,5,12,15
1.21,1.3,33SR319001,5,19,24,15
1.21,1.3,33SR319001,6,2,12,15
1.21,1.3,33SR319001,7,20,2,5
1.21,1.3,33SR319001,8,29,,40
1.3,1.42,33SR319001,9,29,,41
1.3,1.42,33SR319001,11,20,2,15
1.3,1.42,33SR319001,13,19,24,15
1.3,1.42,33SR319001,14,5,12,15
1.3,1.42,33SR319001,15,19,24,15
1.3,1.42,33SR319001,16,2,10,15
1.3,1.42,33SR319001,17,20,2,4
1.3,1.42,33SR319001,18,29,,40
1.42,1.58,33SR319001,1,29,,40
1.42,1.58,33SR319001,2,20,2,15
1.42,1.58,33SR319001,3,19,24,15
1.42,1.58,33SR319001,4,5,12,15
1.42,1.58,33SR319001,5,19,24,15
1.42,1.58,33SR319001,6,20,10,15
1.42,1.58,33SR319001,7,29,,40
1.58,1.9,33SR319001,1,29,,40
1.58,1.9,33SR319001,2,20,10,15
1.58,1.9,33SR319001,3,19,24,15
1.58,1.9,33SR319001,4,5,12,15
1.58,1.9,33SR319001,5,19,24,15
1.58,1.9,33SR319001,6,20,4,15
1.58,1.9,33SR319001,7,29,,40
1.9,1.98,33SR319001,1,29,,40
1.9,1.98,33SR319001,2,20,10,15
1.9,1.98,33SR319001,3,10,12,15
1.9,1.98,33SR319001,4,19,24,15
1.9,1.98,33SR319001,5,5,12,15
1.9,1.98,33SR319001,6,19,24,15
1.9,1.98,33SR319001,7,20,10,15
1.9,1.98,33SR319001,8,29,,40
1.98,2.16,33SR319001,1,29,,40
1.98,2.16,33SR319001,2,20,22,15
1.98,2.16,33SR319001,3,19,24,18
1.98,2.16,33SR319001,4,21,6,15
1.98,2.16,33SR319001,5,29,,41
1.98,2.16,33SR319001,6,40,2,24
1.98,2.16,33SR319001,7,29,,41
1.98,2.16,33SR319001,8,21,6,15
1.98,2.16,33SR319001,9,19,24,18
1.98,2.16,33SR319001,10,20,10,15
1.98,2.16,33SR319001,11,29,,40
2.16,2.22,33SR319001,1,29,,40
2.16,2.22,33SR319001,2,20,10,15
2.16,2.22,33SR319001,3,19,36,18
2.16,2.22,33SR319001,4,21,6,15
2.16,2.22,33SR319001,5,29,,41
2.16,2.22,33SR319001,6,40,2,24
2.16,2.22,33SR319001,7,29,,41
2.16,2.22,33SR319001,8,21,6,15
2.16,2.22,33SR319001,9,19,36,18
2.16,2.22,33SR319001,10,20,10,15
2.16,2.22,33SR319001,11,29,,40
2.22,2.48,33SR319001,1,29,,42
2.22,2.48,33SR319001,3,20,10,18
2.22,2.48,33SR319001,5,19,36,18
2.22,2.48,33SR319001,7,21,6,18
2.22,2.48,33SR319001,9,29,,41
2.22,2.48,33SR319001,11,40,2,24
2.22,2.48,33SR319001,13,29,,41
2.22,2.48,33SR319001,15,21,6,18
2.22,2.48,33SR319001,17,19,36,18
2.22,2.48,33SR319001,19,20,10,18
2.22,2.48,33SR319001,21,29,,42
2.48,2.87,33SR319001,1,29,,40
2.48,2.87,33SR319001,3,20,10,15
2.48,2.87,33SR319001,5,19,36,18
2.48,2.87,33SR319001,7,21,6,15
2.48,2.87,33SR319001,9,29,,41
2.48,2.87,33SR319001,11,40,2,24
2.48,2.87,33SR319001,13,29,,41
2.48,2.87,33SR319001,15,21,6,15
2.48,2.87,33SR319001,17,19,36,18
2.48,2.87,33SR319001,19,20,10,15
2.48,2.87,33SR319001,21,29,,40
2.87,3.12,33SR319001,1,29,,40
2.87,3.12,33SR319001,2,20,10,15
2.87,3.12,33SR319001,3,19,36,18
2.87,3.12,33SR319001,4,21,6,15
2.87,3.12,33SR319001,5,29,,41
2.87,3.12,33SR319001,6,40,2,24
2.87,3.12,33SR319001,7,29,,41
2.87,3.12,33SR319001,8,21,6,15
2.87,3.12,33SR319001,9,19,24,18
2.87,3.12,33SR319001,10,20,12,15
2.87,3.12,33SR319001,11,29,,42
3.12,3.3,33SR319001,1,29,,40
3.12,3.3,33SR319001,2,20,10,15
3.12,3.3,33SR319001,3,19,24,18
3.12,3.3,33SR319001,4,21,6,15
3.12,3.3,33SR319001,5,29,,41
3.12,3.3,33SR319001,6,40,2,24
3.12,3.3,33SR319001,7,29,,41
3.12,3.3,33SR319001,8,21,6,15
3.12,3.3,33SR319001,9,19,24,18
3.12,3.3,33SR319001,10,20,10,15
3.12,3.3,33SR319001,11,29,,42
3.3,3.9,33SR319001,1,29,,40
3.3,3.9,33SR319001,3,20,10,15
3.3,3.9,33SR319001,5,19,24,18
3.3,3.9,33SR319001,7,21,6,15
3.3,3.9,33SR319001,9,29,,41
3.3,3.9,33SR319001,11,40,2,24
3.3,3.9,33SR319001,13,29,,41
3.3,3.9,33SR319001,15,21,6,15
3.3,3.9,33SR319001,17,19,24,18
3.3,3.9,33SR319001,19,20,10,15
3.3,3.9,33SR319001,21,29,,40
3.9,4.14,33SR319001,1,29,,40
3.9,4.14,33SR319001,3,20,10,15
3.9,4.14,33SR319001,5,19,24,18
3.9,4.14,33SR319001,7,21,16,15
3.9,4.14,33SR319001,9,29,,41
3.9,4.14,33SR319001,11,40,2,24
3.9,4.14,33SR319001,13,29,,41
3.9,4.14,33SR319001,15,21,6,15
3.9,4.14,33SR319001,17,19,24,18
3.9,4.14,33SR319001,19,20,10,15
3.9,4.14,33SR319001,21,29,,40
4.14,4.35,33SR319001,1,29,,40
4.14,4.35,33SR319001,2,20,10,15
4.14,4.35,33SR319001,3,19,24,15
4.14,4.35,33SR319001,4,21,4,15
4.14,4.35,33SR319001,5,29,,40
4.14,4.35,33SR319001,6,40,200,26
4.14,4.35,33SR319001,7,29,,40
4.14,4.35,33SR319001,8,21,10,15
4.14,4.35,33SR319001,9,19,24,15
4.14,4.35,33SR319001,10,20,10,15
4.14,4.35,33SR319001,11,29,,40
4.35,4.48,33SR319001,1,29,,40
4.35,4.48,33SR319001,2,20,5,15
4.35,4.48,33SR319001,3,19,24,15
4.35,4.48,33SR319001,4,21,3,15
4.35,4.48,33SR319001,5,29,,40
4.35,4.48,33SR319001,6,40,25,26
4.35,4.48,33SR319001,7,29,,40
4.35,4.48,33SR319001,8,21,3,15
4.35,4.48,33SR319001,9,19,24,15
4.35,4.48,33SR319001,10,20,5,15
4.35,4.48,33SR319001,11,29,,40
4.48,4.79,33SR319001,1,29,,42
4.48,4.79,33SR319001,2,19,24,15
4.48,4.79,33SR319001,3,5,12,15
4.48,4.79,33SR319001,4,19,24,15
4.48,4.79,33SR319001,5,29,,42
4.79,6.36,33SR319001,1,29,,43
4.79,6.36,33SR319001,2,20,2,18
4.79,6.36,33SR319001,3,19,24,15
4.79,6.36,33SR319001,4,5,12,15
4.79,6.36,33SR319001,5,19,24,15
4.79,6.36,33SR319001,6,20,2,18
4.79,6.36,33SR319001,7,29,,43
6.36,6.58,33SR319001,1,29,,43
6.36,6.58,33SR319001,2,20,2,18
6.36,6.58,33SR319001,3,19,24,15
6.36,6.58,33SR319001,4,21,2,15
6.36,6.58,33SR319001,5,29,,41
6.36,6.58,33SR319001,6,40,18,22
6.36,6.58,33SR319001,7,29,,41
6.36,6.58,33SR319001,8,21,2,15
6.36,6.58,33SR319001,9,19,24,15
6.36,6.58,33SR319001,10,20,2,18
6.36,6.58,33SR319001,11,29,,43
6.58,12.41,33SR319001,1,29,,43
6.58,12.41,33SR319001,2,20,2,18
6.58,12.41,33SR319001,3,19,24,15
6.58,12.41,33SR319001,4,5,12,15
6.58,12.41,33SR319001,5,19,24,15
6.58,12.41,33SR319001,6,20,2,18
6.58,12.41,33SR319001,7,29,,43
12.41,12.47,33SR319001,1,29,,40
12.41,12.47,33SR319001,2,20,2,15
12.41,12.47,33SR319001,3,19,16,15
12.41,12.47,33SR319001,4,40,6,23
12.41,12.47,33SR319001,5,19,16,15
12.41,12.47,33SR319001,6,20,2,15
12.41,12.47,33SR319001,7,29,,40
12.47,15.81,33SR319001,1,29,,40
12.47,15.81,33SR319001,2,20,2,5
12.47,15.81,33SR319001,3,19,22,15
12.47,15.81,33SR319001,4,20,2,5
12.47,15.81,33SR319001,5,29,,40
15.81,20.57,33SR319001,1,29,,40
15.81,20.57,33SR319001,2,20,3,5
15.81,20.57,33SR319001,3,19,20,15
15.81,20.57,33SR319001,4,20,3,5
15.81,20.57,33SR319001,5,29,,40
20.57,21.29,33SR319001,1,29,,40
20.57,21.29,33SR319001,2,20,9,15
20.57,21.29,33SR319001,3,19,24,15
20.57,21.29,33SR319001,4,20,9,15
20.57,21.29,33SR319001,5,29,,40
0,0.04,33SR320001,1,29,,42
0,0.04,33SR320001,2,20,12,15
0,0.04,33SR320001,4,19,12,15
0,0.04,33SR320001,6,29,,41
0,0.04,33SR320001,7,40,4,21
0,0.04,33SR320001,8,29,,41
0,0.04,33SR320001,10,19,16,15
0,0.04,33SR320001,13,29,,42
0.04,0.58,33SR320001,8,29,,40
0.04,0.58,33SR320001,9,20,6,15
0.04,0.58,33SR320001,10,19,24,15
0.04,0.58,33SR320001,12,20,6,15
0.04,0.58,33SR320001,13,29,,40
0.58,0.65,33SR320001,8,29,,42
0.58,0.65,33SR320001,9,20,10,15
0.58,0.65,33SR320001,10,19,24,15
0.58,0.65,33SR320001,12,20,6,15
0.58,0.65,33SR320001,13,29,,40
0.65,0.8,33SR320001,8,29,,40
0.65,0.8,33SR320001,9,20,6,15
0.65,0.8,33SR320001,10,19,24,15
0.65,0.8,33SR320001,12,20,6,15
0.65,0.8,33SR320001,13,29,,40
0.8,0.96,33SR320001,8,29,,41
0.8,0.96,33SR320001,9,20,1,15
0.8,0.96,33SR320001,10,19,24,15
0.8,0.96,33SR320001,12,20,1,15
0.8,0.96,33SR320001,13,29,,41
0.96,1.05,33SR320001,1,29,,43
0.96,1.05,33SR320001,3,20,1,18
0.96,1.05,33SR320001,5,19,12,15
0.96,1.05,33SR320001,9,5,12,15
0.96,1.05,33SR320001,13,19,12,15
0.96,1.05,33SR320001,15,20,1,18
0.96,1.05,33SR320001,17,29,,43
1.05,1.149,33SR320001,1,29,,42
1.05,1.149,33SR320001,2,20,1,18
1.05,1.149,33SR320001,3,19,12,15
1.05,1.149,33SR320001,4,40,12,23
1.05,1.149,33SR320001,5,19,12,15
1.05,1.149,33SR320001,6,20,1,18
1.05,1.149,33SR320001,7,29,,42
1.149,1.365,33SR320001,8,29,,40
1.149,1.365,33SR320001,9,20,3,15
1.149,1.365,33SR320001,10,19,24,15
1.149,1.365,33SR320001,12,20,3,15
1.149,1.365,33SR320001,13,29,,40
1.365,1.42,33SR320001,1,29,,40
1.365,1.42,33SR320001,2,20,6,15
1.365,1.42,33SR320001,3,19,12,15
1.365,1.42,33SR320001,4,40,16,23
1.365,1.42,33SR320001,5,19,12,15
1.365,1.42,33SR320001,6,2,12,15
1.365,1.42,33SR320001,7,20,8,15
1.365,1.42,33SR320001,8,29,,40
1.42,1.51,33SR320001,1,29,,40
1.42,1.51,33SR320001,2,20,6,15
1.42,1.51,33SR320001,4,19,12,15
1.42,1.51,33SR320001,5,21,12,15
1.42,1.51,33SR320001,6,29,,41
1.42,1.51,33SR320001,7,40,12,22
1.42,1.51,33SR320001,8,29,,41
1.42,1.51,33SR320001,9,3,12,15
1.42,1.51,33SR320001,10,19,24,15
1.42,1.51,33SR320001,12,2,4,15
1.42,1.51,33SR320001,13,20,10,15
1.42,1.51,33SR320001,14,29,,40
1.51,1.6,33SR320001,1,29,,40
1.51,1.6,33SR320001,2,20,10,15
1.51,1.6,33SR320001,4,2,12,15
1.51,1.6,33SR320001,5,19,12,15
1.51,1.6,33SR320001,6,3,24,15
1.51,1.6,33SR320001,7,19,24,15
1.51,1.6,33SR320001,8,20,12,15
1.51,1.6,33SR320001,9,29,,40
1.6,1.65,33SR320001,1,29,,40
1.6,1.65,33SR320001,2,20,10,15
1.6,1.65,33SR320001,3,2,12,15
1.6,1.65,33SR320001,4,19,12,15
1.6,1.65,33SR320001,5,3,24,15
1.6,1.65,33SR320001,6,19,24,15
1.6,1.65,33SR320001,7,20,10,15
1.6,1.65,33SR320001,8,29,,40
1.65,1.72,33SR320001,1,29,,40
1.65,1.72,33SR320001,3,20,4,15
1.65,1.72,33SR320001,5,10,12,15
1.65,1.72,33SR320001,6,19,24,15
1.65,1.72,33SR320001,7,21,6,15
1.65,1.72,33SR320001,8,29,,41
1.65,1.72,33SR320001,9,40,3,24
1.65,1.72,33SR320001,10,29,,41
1.65,1.72,33SR320001,11,21,6,15
1.65,1.72,33SR320001,12,19,24,15
1.65,1.72,33SR320001,13,2,12,15
1.65,1.72,33SR320001,14,20,4,15
1.65,1.72,33SR320001,15,29,,40
1.72,1.78,33SR320001,1,29,,40
1.72,1.78,33SR320001,2,20,10,15
1.72,1.78,33SR320001,3,10,12,18
1.72,1.78,33SR320001,4,19,24,15
1.72,1.78,33SR320001,5,21,7,15
1.72,1.78,33SR320001,6,29,,41
1.72,1.78,33SR320001,7,40,2,24
1.72,1.78,33SR320001,8,29,,41
1.72,1.78,33SR320001,9,21,7,15
1.72,1.78,33SR320001,10,19,24,15
1.72,1.78,33SR320001,11,20,10,15
1.72,1.78,33SR320001,12,29,,40
1.78,1.88,33SR320001,1,29,,40
1.78,1.88,33SR320001,2,20,10,15
1.78,1.88,33SR320001,3,19,24,15
1.78,1.88,33SR320001,4,21,7,15
1.78,1.88,33SR320001,5,29,,41
1.78,1.88,33SR320001,6,40,2,24
1.78,1.88,33SR320001,7,29,,41
1.78,1.88,33SR320001,8,21,7,15
1.78,1.88,33SR320001,9,19,24,15
1.78,1.88,33SR320001,10,20,10,15
1.78,1.88,33SR320001,11,29,,40
1.88,1.98,33SR320001,1,29,,40
1.88,1.98,33SR320001,2,20,10,15
1.88,1.98,33SR320001,3,2,12,15
1.88,1.98,33SR320001,4,19,24,15
1.88,1.98,33SR320001,5,40,16,23
1.88,1.98,33SR320001,6,19,24,15
1.88,1.98,33SR320001,7,10,12,15
1.88,1.98,33SR320001,8,20,8,15
1.88,1.98,33SR320001,9,29,,40
1.98,2.496,33SR320001,1,29,,43
1.98,2.496,33SR320001,2,20,1,18
1.98,2.496,33SR320001,3,19,22,15
1.98,2.496,33SR320001,4,5,12,15
1.98,2.496,33SR320001,5,19,22,15
1.98,2.496,33SR320001,6,20,1,18
1.98,2.496,33SR320001,7,29,,43
2.496,2.61,33SR320001,1,29,,43
2.496,2.61,33SR320001,2,20,1,18
2.496,2.61,33SR320001,3,19,22,15
2.496,2.61,33SR320001,4,5,24,15
2.496,2.61,33SR320001,5,19,22,15
2.496,2.61,33SR320001,6,20,1,18
2.496,2.61,33SR320001,7,29,,43
2.61,2.67,33SR320001,1,29,,43
2.61,2.67,33SR320001,2,20,1,18
2.61,2.67,33SR320001,3,19,22,15
2.61,2.67,33SR320001,4,3,12,15
2.61,2.67,33SR320001,5,19,22,15
2.61,2.67,33SR320001,6,20,1,18
2.61,2.67,33SR320001,7,29,,43
2.67,3.76,33SR320001,1,29,,43
2.67,3.76,33SR320001,2,20,2,18
2.67,3.76,33SR320001,3,19,22,15
2.67,3.76,33SR320001,4,5,12,15
2.67,3.76,33SR320001,5,19,22,15
2.67,3.76,33SR320001,6,20,2,18
2.67,3.76,33SR320001,7,29,,43
3.76,3.82,33SR320001,1,29,,43
3.76,3.82,33SR320001,2,20,2,18
3.76,3.82,33SR320001,3,19,22,15
3.76,3.82,33SR320001,4,5,12,15
3.76,3.82,33SR320001,5,19,22,15
3.76,3.82,33SR320001,6,2,11,15
3.76,3.82,33SR320001,7,20,2,18
3.76,3.82,33SR320001,8,29,,43
3.82,3.95,33SR320001,1,29,,43
3.82,3.95,33SR320001,2,20,2,18
3.82,3.95,33SR320001,3,19,22,15
3.82,3.95,33SR320001,4,5,12,15
3.82,3.95,33SR320001,5,19,22,15
3.82,3.95,33SR320001,6,20,2,18
3.82,3.95,33SR320001,7,29,,43
3.95,4.68,33SR320001,1,29,,43
3.95,4.68,33SR320001,2,20,6,15
3.95,4.68,33SR320001,3,19,24,15
3.95,4.68,33SR320001,4,5,12,15
3.95,4.68,33SR320001,5,19,24,15
3.95,4.68,33SR320001,6,20,6,15
3.95,4.68,33SR320001,7,29,,43
4.68,4.77,33SR320001,1,29,,43
4.68,4.77,33SR320001,2,20,6,15
4.68,4.77,33SR320001,3,19,24,15
4.68,4.77,33SR320001,4,5,12,15
4.68,4.77,33SR320001,5,19,24,15
4.68,4.77,33SR320001,6,2,12,15
4.68,4.77,33SR320001,7,20,6,15
4.68,4.77,33SR320001,8,29,,43
4.77,4.84,33SR320001,1,29,,43
4.77,4.84,33SR320001,2,20,6,15
4.77,4.84,33SR320001,3,19,24,15
4.77,4.84,33SR320001,4,3,12,15
4.77,4.84,33SR320001,5,19,24,15
4.77,4.84,33SR320001,6,20,6,15
4.77,4.84,33SR320001,7,29,,43
4.84,4.89,33SR320001,1,29,,43
4.84,4.89,33SR320001,2,30,5,15
4.84,4.89,33SR320001,3,19,24,15
4.84,4.89,33SR320001,4,3,12,15
4.84,4.89,33SR320001,5,19,24,15
4.84,4.89,33SR320001,6,30,5,15
4.84,4.89,33SR320001,7,29,,43
4.89,5.635,33SR320001,1,29,,43
4.89,5.635,33SR320001,2,30,5,15
4.89,5.635,33SR320001,3,19,24,15
4.89,5.635,33SR320001,4,5,12,15
4.89,5.635,33SR320001,5,19,24,15
4.89,5.635,33SR320001,6,30,5,15
4.89,5.635,33SR320001,7,29,,43
5.635,5.985,33SR320001,1,29,,40
5.635,5.985,33SR320001,2,20,24,5
5.635,5.985,33SR320001,3,19,24,15
5.635,5.985,33SR320001,4,20,2,18
5.635,5.985,33SR320001,5,29,,43
5.985,6.505,33SR320001,1,29,,40
5.985,6.505,33SR320001,2,20,1,15
5.985,6.505,33SR320001,3,19,24,15
5.985,6.505,33SR320001,4,20,1,15
5.985,6.505,33SR320001,5,29,,40
6.505,7.15,33SR320001,1,29,,40
6.505,7.15,33SR320001,3,20,1,5
6.505,7.15,33SR320001,5,19,24,15
6.505,7.15,33SR320001,7,20,1,5
6.505,7.15,33SR320001,9,29,,40
7.15,7.23,33SR320001,1,29,,40
7.15,7.23,33SR320001,2,20,10,15
7.15,7.23,33SR320001,3,19,24,15
7.15,7.23,33SR320001,4,20,10,15
7.15,7.23,33SR320001,5,29,,40
7.23,7.27,33SR320001,1,29,,40
7.23,7.27,33SR320001,2,20,2,15
7.23,7.27,33SR320001,3,10,12,15
7.23,7.27,33SR320001,4,19,12,15
7.23,7.27,33SR320001,5,3,12,15
7.23,7.27,33SR320001,6,19,12,15
7.23,7.27,33SR320001,7,2,12,15
7.23,7.27,33SR320001,8,20,2,15
7.23,7.27,33SR320001,9,29,,40
0,0.72,33SR321001,8,29,,40
0,0.72,33SR321001,9,20,2,5
0,0.72,33SR321001,10,19,22,15
0,0.72,33SR321001,12,20,2,5
0,0.72,33SR321001,13,29,,40
0.72,0.81,33SR321001,1,29,,40
0.72,0.81,33SR321001,3,20,2,15
0.72,0.81,33SR321001,5,19,11,15
0.72,0.81,33SR321001,9,40,10,23
0.72,0.81,33SR321001,13,19,11,15
0.72,0.81,33SR321001,15,20,2,5
0.72,0.81,33SR321001,17,29,,40
