Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
16,4,0,1,0,1,0,0,0,0,395,11,14,7,10,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,395,11,14,7,10,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,395,11,14,7,10,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,396,12,14,7,20,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,396,12,14,7,20,1517734800,0.05,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,396,12,14,7,20,1517749200,0.163,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,396,12,14,7,20,1517763600,0.006,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,396,12,14,7,20,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,396,12,14,7,20,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,396,12,14,7,20,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,397,13,14,7,7,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,397,13,14,7,7,1517734800,0.05,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,397,13,14,7,7,1517749200,0.163,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,397,13,14,7,7,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,397,13,14,7,7,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,397,13,14,7,7,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,397,13,14,7,7,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,398,14,14,7,12,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,398,14,14,7,12,1517734800,0.051,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,398,14,14,7,12,1517749200,0.165,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,398,14,14,7,12,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,398,14,14,7,12,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,398,14,14,7,12,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,398,14,14,7,12,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,399,15,14,7,4,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,399,15,14,7,4,1517734800,0.051,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,399,15,14,7,4,1517749200,0.166,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,399,15,14,7,4,1517763600,0.006,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,399,15,14,7,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,399,15,14,7,4,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,399,15,14,7,4,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,401,17,14,5,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,401,17,14,5,3,1517734800,0.05,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,401,17,14,5,3,1517749200,0.168,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,401,17,14,5,3,1517763600,0.005,0.89,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,401,17,14,5,3,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,401,17,14,5,3,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,401,17,14,5,3,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,402,18,14,5,12,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,402,18,14,5,12,1517734800,0.05,0.79,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,402,18,14,5,12,1517749200,0.169,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,402,18,14,5,12,1517763600,0.005,0.9,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,402,18,14,5,12,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,402,18,14,5,12,1517792400,0.0,0.77,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,402,18,14,5,12,1517803200,0.0,0.82,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,403,19,14,7,12,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,403,19,14,7,12,1517734800,0.05,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,403,19,14,7,12,1517749200,0.17,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,403,19,14,7,12,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,403,19,14,7,12,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,403,19,14,7,12,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,403,19,14,7,12,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,404,20,14,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,404,20,14,7,16,1517734800,0.047,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,404,20,14,7,16,1517749200,0.173,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,404,20,14,7,16,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,404,20,14,7,16,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,404,20,14,7,16,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,404,20,14,7,16,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,405,21,14,7,14,1517720400,0.0,0.37,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,405,21,14,7,14,1517734800,0.047,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,405,21,14,7,14,1517749200,0.174,0.93,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,405,21,14,7,14,1517763600,0.005,0.92,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,405,21,14,7,14,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,405,21,14,7,14,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,405,21,14,7,14,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,406,22,14,7,10,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,406,22,14,7,10,1517734800,0.047,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,406,22,14,7,10,1517749200,0.175,0.92,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,406,22,14,7,10,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,406,22,14,7,10,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,406,22,14,7,10,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,406,22,14,7,10,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,407,23,14,7,8,1517720400,0.0,0.36,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,407,23,14,7,8,1517734800,0.046,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,407,23,14,7,8,1517749200,0.176,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,407,23,14,7,8,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,407,23,14,7,8,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,407,23,14,7,8,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,407,23,14,7,8,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,409,25,14,7,8,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,409,25,14,7,8,1517734800,0.044,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,409,25,14,7,8,1517749200,0.177,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,409,25,14,7,8,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,409,25,14,7,8,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,409,25,14,7,8,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,409,25,14,7,8,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,410,26,14,2,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,410,26,14,2,4,1517734800,0.044,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,410,26,14,2,4,1517749200,0.178,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,410,26,14,2,4,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,410,26,14,2,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,410,26,14,2,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,410,26,14,2,4,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,411,27,14,2,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,411,27,14,2,4,1517734800,0.044,0.8,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,411,27,14,2,4,1517749200,0.179,0.91,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,411,27,14,2,4,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,411,27,14,2,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,411,27,14,2,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,411,27,14,2,4,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,412,28,14,2,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,412,28,14,2,5,1517734800,0.043,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,412,28,14,2,5,1517749200,0.18,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,1,0,1,412,28,14,2,5,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,412,28,14,2,5,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,412,28,14,2,5,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,412,28,14,2,5,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,413,29,14,4,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,413,29,14,4,4,1517734800,0.042,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,413,29,14,4,4,1517749200,0.181,0.91,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,413,29,14,4,4,1517763600,0.004,0.91,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,413,29,14,4,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,413,29,14,4,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,413,29,14,4,4,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,414,30,14,7,10,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,414,30,14,7,10,1517734800,0.042,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,414,30,14,7,10,1517749200,0.182,0.91,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,414,30,14,7,10,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,414,30,14,7,10,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,414,30,14,7,10,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,414,30,14,7,10,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,415,31,14,7,13,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,415,31,14,7,13,1517734800,0.041,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,415,31,14,7,13,1517749200,0.183,0.91,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,415,31,14,7,13,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,415,31,14,7,13,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,415,31,14,7,13,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,415,31,14,7,13,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,416,32,14,7,10,1517734800,0.041,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,416,32,14,7,10,1517749200,0.184,0.91,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,416,32,14,7,10,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,416,32,14,7,10,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,417,33,14,2,6,1517734800,0.041,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,417,33,14,2,6,1517749200,0.185,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,417,33,14,2,6,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,417,33,14,2,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,418,34,14,2,3,1517734800,0.041,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,418,34,14,2,3,1517749200,0.187,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,418,34,14,2,3,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,418,34,14,2,3,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,419,35,14,7,6,1517734800,0.041,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,419,35,14,7,6,1517749200,0.188,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,1,0,1,419,35,14,7,6,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,419,35,14,7,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,420,36,14,7,5,1517734800,0.04,0.81,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,420,36,14,7,5,1517749200,0.189,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,420,36,14,7,5,1517763600,0.003,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,420,36,14,7,5,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,421,37,14,7,12,1517734800,0.04,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,421,37,14,7,12,1517749200,0.19,0.93,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,421,37,14,7,12,1517763600,0.003,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,421,37,14,7,12,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,422,38,14,7,9,1517734800,0.04,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,422,38,14,7,9,1517749200,0.192,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,422,38,14,7,9,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,422,38,14,7,9,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517803200,0.0,0.87,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,423,39,14,0,14,1517734800,0.04,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,423,39,14,0,14,1517749200,0.193,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,423,39,14,0,14,1517763600,0.003,0.95,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,423,39,14,0,14,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517803200,0.0,0.87,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517720400,0.0,0.36,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,424,40,14,7,14,1517734800,0.04,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,424,40,14,7,14,1517749200,0.194,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,424,40,14,7,14,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,424,40,14,7,14,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,425,41,14,7,11,1517734800,0.039,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,425,41,14,7,11,1517749200,0.195,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,425,41,14,7,11,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,425,41,14,7,11,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,426,42,14,7,6,1517734800,0.039,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,426,42,14,7,6,1517749200,0.196,0.93,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,426,42,14,7,6,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,426,42,14,7,6,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,427,43,14,0,2,1517734800,0.039,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,427,43,14,0,2,1517749200,0.199,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,427,43,14,0,2,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,427,43,14,0,2,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,428,44,14,0,1,1517734800,0.039,0.85,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,428,44,14,0,1,1517749200,0.2,0.97,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,428,44,14,0,1,1517763600,0.002,0.97,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,428,44,14,0,1,1517778000,0.0,0.9,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517792400,0.0,0.84,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517803200,0.0,0.88,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,429,45,14,7,2,1517734800,0.039,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,429,45,14,7,2,1517749200,0.201,0.96,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,429,45,14,7,2,1517763600,0.002,0.96,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,429,45,14,7,2,1517778000,0.0,0.9,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517792400,0.0,0.84,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517803200,0.0,0.87,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517720400,0.0,0.41,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,432,3,13,7,3,1517734800,0.055,0.88,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,432,3,13,7,3,1517749200,0.145,0.98,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,432,3,13,7,3,1517763600,0.007,0.98,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,432,3,13,7,3,1517778000,0.0,0.94,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517792400,0.0,0.86,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517803200,0.0,0.92,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517720400,0.0,0.41,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,433,4,13,7,13,1517734800,0.054,0.89,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,433,4,13,7,13,1517749200,0.146,1.0,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,433,4,13,7,13,1517763600,0.007,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,433,4,13,7,13,1517778000,0.0,0.95,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517792400,0.0,0.87,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517803200,0.0,0.93,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517720400,0.0,0.42,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,434,5,13,7,12,1517734800,0.054,0.9,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,434,5,13,7,12,1517749200,0.152,1.0,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,434,5,13,7,12,1517763600,0.007,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,434,5,13,7,12,1517778000,0.0,0.96,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517792400,0.0,0.88,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517803200,0.0,0.93,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517720400,0.0,0.41,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,435,6,13,7,13,1517734800,0.054,0.89,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,435,6,13,7,13,1517749200,0.154,1.0,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,435,6,13,7,13,1517763600,0.006,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,435,6,13,7,13,1517778000,0.0,0.95,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517792400,0.0,0.87,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517803200,0.0,0.93,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,436,7,13,7,8,1517720400,0.0,0.4,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,436,7,13,7,8,1517734800,0.053,0.87,1,0.9999940395355225
