Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
8,2,0,1,0,0,1,0,0,1,415,31,14,7,13,1517749200,0.183,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,415,31,14,7,13,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,415,31,14,7,13,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,415,31,14,7,13,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,415,31,14,7,13,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,416,32,14,7,10,1517734800,0.041,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,416,32,14,7,10,1517749200,0.184,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,416,32,14,7,10,1517763600,0.004,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,416,32,14,7,10,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,416,32,14,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,417,33,14,2,6,1517734800,0.041,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,417,33,14,2,6,1517749200,0.185,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,417,33,14,2,6,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,417,33,14,2,6,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,417,33,14,2,6,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,418,34,14,2,3,1517734800,0.041,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,418,34,14,2,3,1517749200,0.187,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,418,34,14,2,3,1517763600,0.004,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,418,34,14,2,3,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,418,34,14,2,3,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,419,35,14,7,6,1517734800,0.041,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,419,35,14,7,6,1517749200,0.188,1,0.9999307990074158
12,3,0,1,0,0,1,1,0,1,419,35,14,7,6,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,419,35,14,7,6,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,419,35,14,7,6,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,420,36,14,7,5,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,420,36,14,7,5,1517749200,0.189,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,420,36,14,7,5,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,420,36,14,7,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,420,36,14,7,5,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,421,37,14,7,12,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,421,37,14,7,12,1517749200,0.19,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,421,37,14,7,12,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,421,37,14,7,12,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,421,37,14,7,12,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,422,38,14,7,9,1517734800,0.04,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,422,38,14,7,9,1517749200,0.192,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,422,38,14,7,9,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,422,38,14,7,9,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,422,38,14,7,9,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,423,39,14,0,14,1517734800,0.04,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,423,39,14,0,14,1517749200,0.193,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,423,39,14,0,14,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,423,39,14,0,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,423,39,14,0,14,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,424,40,14,7,14,1517734800,0.04,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,424,40,14,7,14,1517749200,0.194,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,424,40,14,7,14,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,424,40,14,7,14,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,424,40,14,7,14,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,425,41,14,7,11,1517734800,0.039,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,425,41,14,7,11,1517749200,0.195,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,425,41,14,7,11,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,425,41,14,7,11,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,425,41,14,7,11,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,426,42,14,7,6,1517734800,0.039,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,426,42,14,7,6,1517749200,0.196,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,426,42,14,7,6,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,426,42,14,7,6,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,426,42,14,7,6,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,427,43,14,0,2,1517734800,0.039,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,427,43,14,0,2,1517749200,0.199,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,427,43,14,0,2,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,427,43,14,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,427,43,14,0,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,428,44,14,0,1,1517734800,0.039,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,428,44,14,0,1,1517749200,0.2,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,428,44,14,0,1,1517763600,0.002,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,428,44,14,0,1,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,428,44,14,0,1,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,429,45,14,7,2,1517734800,0.039,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,429,45,14,7,2,1517749200,0.201,1,0.9999307990074158
12,3,0,1,0,0,0,1,0,0,429,45,14,7,2,1517763600,0.002,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,429,45,14,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,429,45,14,7,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,432,3,13,7,3,1517734800,0.055,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,432,3,13,7,3,1517749200,0.145,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,432,3,13,7,3,1517763600,0.007,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,432,3,13,7,3,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,432,3,13,7,3,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,433,4,13,7,13,1517734800,0.054,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,433,4,13,7,13,1517749200,0.146,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,433,4,13,7,13,1517763600,0.007,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,433,4,13,7,13,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,433,4,13,7,13,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,434,5,13,7,12,1517734800,0.054,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,434,5,13,7,12,1517749200,0.152,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,434,5,13,7,12,1517763600,0.007,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,434,5,13,7,12,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,434,5,13,7,12,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,435,6,13,7,13,1517734800,0.054,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,435,6,13,7,13,1517749200,0.154,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,435,6,13,7,13,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,435,6,13,7,13,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,435,6,13,7,13,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,436,7,13,7,8,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,436,7,13,7,8,1517734800,0.053,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,436,7,13,7,8,1517749200,0.157,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,436,7,13,7,8,1517763600,0.007,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,436,7,13,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,436,7,13,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,436,7,13,7,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,437,8,13,7,5,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,437,8,13,7,5,1517734800,0.051,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,437,8,13,7,5,1517749200,0.159,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,437,8,13,7,5,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,437,8,13,7,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,437,8,13,7,5,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,437,8,13,7,5,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,438,9,13,7,5,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,438,9,13,7,5,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,438,9,13,7,5,1517749200,0.16,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,438,9,13,7,5,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,438,9,13,7,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,438,9,13,7,5,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,438,9,13,7,5,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,439,10,13,0,2,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,439,10,13,0,2,1517734800,0.05,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,439,10,13,0,2,1517749200,0.161,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,439,10,13,0,2,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,439,10,13,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,439,10,13,0,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,439,10,13,0,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,440,11,13,7,11,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,440,11,13,7,11,1517734800,0.05,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,440,11,13,7,11,1517749200,0.162,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,440,11,13,7,11,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,440,11,13,7,11,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,440,11,13,7,11,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,440,11,13,7,11,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,441,12,13,7,19,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,441,12,13,7,19,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,441,12,13,7,19,1517749200,0.163,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,441,12,13,7,19,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,441,12,13,7,19,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,441,12,13,7,19,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,441,12,13,7,19,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,442,13,13,7,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,442,13,13,7,2,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,442,13,13,7,2,1517749200,0.164,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,442,13,13,7,2,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,442,13,13,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,442,13,13,7,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,442,13,13,7,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,443,14,13,7,10,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,443,14,13,7,10,1517734800,0.051,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,443,14,13,7,10,1517749200,0.165,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,443,14,13,7,10,1517763600,0.006,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,443,14,13,7,10,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,443,14,13,7,10,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,443,14,13,7,10,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,444,15,13,7,9,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,444,15,13,7,9,1517734800,0.051,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,444,15,13,7,9,1517749200,0.166,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,444,15,13,7,9,1517763600,0.006,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,444,15,13,7,9,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,444,15,13,7,9,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,444,15,13,7,9,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,445,16,13,7,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,445,16,13,7,2,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,445,16,13,7,2,1517749200,0.167,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,445,16,13,7,2,1517763600,0.006,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,445,16,13,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,445,16,13,7,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,445,16,13,7,2,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,446,17,13,5,1,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,446,17,13,5,1,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,446,17,13,5,1,1517749200,0.168,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,446,17,13,5,1,1517763600,0.005,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,446,17,13,5,1,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,446,17,13,5,1,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,446,17,13,5,1,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,447,18,13,5,4,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,447,18,13,5,4,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,447,18,13,5,4,1517749200,0.169,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,447,18,13,5,4,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,447,18,13,5,4,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,447,18,13,5,4,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,447,18,13,5,4,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,448,19,13,5,4,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,448,19,13,5,4,1517734800,0.05,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,448,19,13,5,4,1517749200,0.17,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,448,19,13,5,4,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,448,19,13,5,4,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,448,19,13,5,4,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,448,19,13,5,4,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,449,20,13,7,8,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,449,20,13,7,8,1517734800,0.047,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,449,20,13,7,8,1517749200,0.173,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,449,20,13,7,8,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,449,20,13,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,449,20,13,7,8,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,449,20,13,7,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,450,21,13,7,11,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,450,21,13,7,11,1517734800,0.047,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,450,21,13,7,11,1517749200,0.174,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,450,21,13,7,11,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,450,21,13,7,11,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,450,21,13,7,11,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,450,21,13,7,11,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,451,22,13,7,13,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,451,22,13,7,13,1517734800,0.047,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,451,22,13,7,13,1517749200,0.175,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,451,22,13,7,13,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,451,22,13,7,13,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,451,22,13,7,13,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,451,22,13,7,13,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,452,23,13,7,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,452,23,13,7,2,1517734800,0.046,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,452,23,13,7,2,1517749200,0.176,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,452,23,13,7,2,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,452,23,13,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,452,23,13,7,2,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,452,23,13,7,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,453,24,13,7,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,453,24,13,7,2,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,453,24,13,7,2,1517749200,0.176,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,453,24,13,7,2,1517763600,0.005,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,453,24,13,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,453,24,13,7,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,453,24,13,7,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,454,25,13,7,2,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,454,25,13,7,2,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,454,25,13,7,2,1517749200,0.177,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,454,25,13,7,2,1517763600,0.004,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,454,25,13,7,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,454,25,13,7,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,454,25,13,7,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,455,26,13,2,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,455,26,13,2,1,1517734800,0.044,1,0.9999308586120605
8,2,0,1,0,0,1,0,0,1,455,26,13,2,1,1517749200,0.178,1,0.9999307990074158
12,3,0,1,0,0,1,0,0,1,455,26,13,2,1,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,455,26,13,2,1,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,455,26,13,2,1,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,455,26,13,2,1,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,456,27,13,2,3,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,456,27,13,2,3,1517734800,0.044,1,0.9999307990074158
8,2,0,1,0,0,1,0,0,1,456,27,13,2,3,1517749200,0.178,1,0.999930739402771
12,3,0,1,0,0,1,0,0,1,456,27,13,2,3,1517763600,0.004,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,456,27,13,2,3,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,456,27,13,2,3,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,456,27,13,2,3,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,457,28,13,2,7,1517720400,0.0,1,0.9999307990074158
