Unnamed: 0,Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
188,1,0,1,1,11.0,0,28,23,125,4.0,0,0,0,2.0,1579665600,1,0.0,15.47,0.64,0.0,26.13,3.95,10.0,0
189,1,0,1,1,19.0,0,29,0,7,1.0,0,0,0,3.0,1579582800,1,0.08,12.8,0.59,0.0,25.15,7.32,10.0,0
190,0,1,1,1,19.0,0,29,4,7,1.0,0,0,0,3.0,1579597200,1,0.54,13.62,0.6,0.0005,25.67,8.56,10.0,0
191,1,0,2,1,19.0,0,29,8,7,1.0,0,0,0,3.0,1579611600,1,0.2,14.07,0.62,0.0,25.36,8.39,10.0,0
192,1,0,3,1,19.0,0,29,12,7,1.0,0,0,0,3.0,1579626000,1,0.04,15.33,0.5,0.001,31.71,8.16,10.0,3
193,1,0,4,1,19.0,0,29,16,7,1.0,0,0,0,3.0,1579640400,1,0.0,15.36,0.38,0.0,38.73,6.97,10.0,1
194,1,0,1,1,19.0,0,29,20,7,1.0,0,0,0,3.0,1579654800,1,0.0,14.76,0.53,0.0,29.59,3.79,10.0,0
195,1,0,1,1,19.0,0,29,23,7,1.0,0,0,0,3.0,1579665600,1,0.0,15.08,0.63,0.0,25.93,3.97,10.0,0
196,1,0,1,1,16.0,0,30,0,28,2.0,0,0,0,2.0,1579582800,1,0.08,12.82,0.59,0.0,25.22,7.34,10.0,0
197,0,1,1,1,16.0,0,30,4,28,2.0,0,0,0,2.0,1579597200,1,0.54,13.64,0.6,0.0005,25.75,8.57,10.0,0
198,1,0,2,1,16.0,0,30,8,28,2.0,0,0,0,2.0,1579611600,1,0.2,14.06,0.62,0.0,25.43,8.4,10.0,0
199,1,0,3,1,16.0,0,30,12,28,2.0,0,0,0,2.0,1579626000,1,0.04,15.33,0.5,0.001,31.78,8.19,10.0,3
200,1,0,4,1,16.0,0,30,16,28,2.0,0,0,0,2.0,1579640400,1,0.0,15.38,0.38,0.0,38.77,7.01,10.0,1
201,1,0,1,1,16.0,0,30,20,28,2.0,0,0,0,2.0,1579654800,1,0.0,14.78,0.53,0.0,29.62,3.79,10.0,0
202,1,0,1,1,16.0,0,30,23,28,2.0,0,0,0,2.0,1579665600,1,0.0,15.06,0.63,0.0,25.92,3.97,10.0,0
203,1,0,1,1,19.0,0,31,0,0,2.0,0,0,0,2.0,1579582800,1,0.08,12.83,0.59,0.0,25.23,7.37,10.0,0
204,0,1,1,1,19.0,0,31,4,0,2.0,0,0,0,2.0,1579597200,1,0.54,13.65,0.6,0.0005,25.77,8.58,10.0,0
205,1,0,2,1,19.0,0,31,8,0,2.0,0,0,0,2.0,1579611600,1,0.21,14.05,0.62,0.0,25.42,8.44,10.0,0
206,1,0,3,1,19.0,0,31,12,0,2.0,0,0,0,2.0,1579626000,1,0.04,15.32,0.5,0.001,31.77,8.26,10.0,3
207,1,0,4,1,19.0,0,31,16,0,2.0,0,0,0,2.0,1579640400,1,0.0,15.3,0.38,0.0,38.73,7.08,10.0,1
208,1,0,1,1,19.0,0,31,20,0,2.0,0,0,0,2.0,1579654800,1,0.0,14.78,0.54,0.0,29.6,3.82,10.0,0
209,1,0,1,1,19.0,0,31,23,0,2.0,0,0,0,2.0,1579665600,1,0.0,15.07,0.63,0.0,25.91,3.99,10.0,0
210,1,0,1,1,19.0,0,32,0,7,2.0,0,0,0,2.0,1579582800,1,0.09,10.38,0.6,0.0,22.07,7.43,10.0,0
211,0,1,1,1,19.0,0,32,4,7,2.0,0,0,0,2.0,1579597200,1,0.53,11.31,0.62,0.0005,22.3,8.61,10.0,0
212,1,0,2,1,19.0,0,32,8,7,2.0,0,0,0,2.0,1579611600,1,0.21,12.47,0.65,0.0,22.43,8.51,10.0,0
213,1,0,3,1,19.0,0,32,12,7,2.0,0,0,0,2.0,1579626000,1,0.04,12.15,0.51,0.001,27.83,8.38,10.0,3
214,1,0,4,1,19.0,0,32,16,7,2.0,0,0,0,2.0,1579640400,1,0.0,11.61,0.39,0.0,34.27,7.22,10.0,1
215,1,0,1,1,19.0,0,32,20,7,2.0,0,0,0,2.0,1579654800,1,0.0,13.92,0.55,0.0,27.83,3.85,10.0,0
216,1,0,1,1,19.0,0,32,23,7,2.0,0,0,0,2.0,1579665600,1,0.0,14.68,0.62,0.0,25.84,4.0,10.0,0
217,1,0,1,1,19.0,0,33,0,34,2.0,0,0,0,2.0,1579582800,1,0.09,10.21,0.6,0.0,21.91,7.46,10.0,0
218,0,1,1,1,19.0,0,33,4,34,2.0,0,0,0,2.0,1579597200,1,0.53,11.2,0.62,0.0005,22.14,8.63,10.0,0
219,1,0,2,1,19.0,0,33,8,34,2.0,0,0,0,2.0,1579611600,1,0.21,12.26,0.65,0.0,22.14,8.55,10.0,0
220,1,0,3,1,19.0,0,33,12,34,2.0,0,0,0,2.0,1579626000,1,0.04,11.89,0.51,0.001,27.58,8.46,10.0,3
221,1,0,4,1,19.0,0,33,16,34,2.0,0,0,0,2.0,1579640400,1,0.0,11.36,0.39,0.0,33.98,7.29,10.0,1
222,1,0,1,1,19.0,0,33,20,34,2.0,0,0,0,2.0,1579654800,1,0.0,13.78,0.55,0.0,27.67,3.88,10.0,0
223,1,0,1,1,19.0,0,33,23,34,2.0,0,0,0,2.0,1579665600,1,0.0,14.54,0.62,0.0,25.73,4.01,10.0,0
224,1,0,1,1,19.0,0,34,0,19,2.0,0,0,0,2.0,1579582800,1,0.1,11.14,0.6,0.0,22.95,7.48,10.0,0
225,0,1,1,1,19.0,0,34,4,19,2.0,0,0,0,2.0,1579597200,1,0.53,11.94,0.62,0.0005,23.18,8.63,10.0,0
226,1,0,2,1,19.0,0,34,8,19,2.0,0,0,0,2.0,1579611600,1,0.21,13.03,0.65,0.0,23.21,8.57,10.0,0
227,1,0,3,1,19.0,0,34,12,19,2.0,0,0,0,2.0,1579626000,1,0.04,12.83,0.51,0.0009,28.57,8.48,10.0,3
228,1,0,4,1,19.0,0,34,16,19,2.0,0,0,0,2.0,1579640400,1,0.0,12.12,0.38,0.0,35.04,7.32,10.0,1
229,1,0,1,1,19.0,0,34,20,19,2.0,0,0,0,2.0,1579654800,1,0.0,14.39,0.55,0.0,28.31,3.88,10.0,0
230,1,0,1,1,19.0,0,34,23,19,2.0,0,0,0,2.0,1579665600,1,0.0,15.04,0.63,0.0,26.09,4.01,10.0,0
231,1,0,1,1,19.0,0,35,0,25,2.0,0,0,0,2.0,1579582800,1,0.1,12.8,0.6,0.0,24.83,7.51,10.0,0
232,0,1,1,1,19.0,0,35,4,25,2.0,0,0,0,2.0,1579597200,1,0.52,13.74,0.61,0.0005,25.37,8.65,10.0,0
233,1,0,2,1,19.0,0,35,8,25,2.0,0,0,0,2.0,1579611600,1,0.21,14.09,0.63,0.0,24.77,8.61,10.0,0
234,1,0,3,1,19.0,0,35,12,25,2.0,0,0,0,2.0,1579626000,1,0.04,14.63,0.51,0.0009,30.52,8.55,10.0,3
235,1,0,4,1,19.0,0,35,16,25,2.0,0,0,0,2.0,1579640400,1,0.0,14.04,0.38,0.0,37.36,7.4,10.0,1
236,1,0,1,1,19.0,0,35,20,25,2.0,0,0,0,2.0,1579654800,1,0.0,15.21,0.55,0.0,29.32,3.91,10.0,0
237,1,0,1,1,19.0,0,35,23,25,2.0,0,0,0,2.0,1579665600,1,0.0,15.57,0.64,0.0,26.1,4.03,10.0,0
238,1,0,1,1,19.0,0,36,0,38,2.0,0,0,0,2.0,1579582800,1,0.1,13.1,0.6,0.0,25.22,7.53,10.0,0
239,0,1,1,1,19.0,0,36,4,38,2.0,0,0,0,2.0,1579597200,1,0.52,14.01,0.61,0.0005,25.8,8.66,10.0,0
240,1,0,2,1,19.0,0,36,8,38,2.0,0,0,0,2.0,1579611600,1,0.21,14.26,0.63,0.0,25.2,8.63,10.0,0
241,1,0,3,1,19.0,0,36,12,38,2.0,0,0,0,2.0,1579626000,1,0.04,15.17,0.51,0.0009,31.19,8.58,10.0,3
242,1,0,4,1,19.0,0,36,16,38,2.0,0,0,0,2.0,1579640400,1,0.0,14.69,0.38,0.0,38.04,7.44,10.0,1
243,1,0,1,1,19.0,0,36,20,38,2.0,0,0,0,2.0,1579654800,1,0.0,15.34,0.55,0.0,29.52,3.91,10.0,0
244,1,0,1,1,19.0,0,36,23,38,2.0,0,0,0,2.0,1579665600,1,0.0,15.53,0.64,0.0,25.97,4.02,10.0,0
245,1,0,1,1,19.0,0,37,0,19,2.0,0,0,0,2.0,1579582800,1,0.1,13.1,0.59,0.0,25.36,7.56,10.0,0
246,0,1,1,1,19.0,0,37,4,19,2.0,0,0,0,2.0,1579597200,1,0.52,13.95,0.6,0.0005,25.94,8.68,10.0,0
247,1,0,2,1,19.0,0,37,8,19,2.0,0,0,0,2.0,1579611600,1,0.22,14.16,0.62,0.0,25.38,8.68,10.0,0
248,1,0,3,1,19.0,0,37,12,19,2.0,0,0,0,2.0,1579626000,1,0.04,15.29,0.51,0.0009,31.49,8.65,10.0,3
249,1,0,4,1,19.0,0,37,16,19,2.0,0,0,0,2.0,1579640400,1,0.0,14.81,0.38,0.0,38.26,7.51,10.0,1
250,1,0,1,1,19.0,0,37,20,19,2.0,0,0,0,2.0,1579654800,1,0.0,15.18,0.55,0.0,29.57,3.94,10.0,0
251,1,0,1,1,19.0,0,37,23,19,2.0,0,0,0,2.0,1579665600,1,0.0,15.43,0.64,0.0,25.9,4.04,10.0,0
252,1,0,1,1,19.0,0,38,0,29,2.0,0,0,0,2.0,1579582800,1,0.11,13.02,0.59,0.0,25.54,7.57,10.0,0
253,0,1,1,1,19.0,0,38,4,29,2.0,0,0,0,2.0,1579597200,1,0.52,13.85,0.59,0.0005,26.13,8.68,10.0,0
254,1,0,2,1,19.0,0,38,8,29,2.0,0,0,0,2.0,1579611600,1,0.22,14.0,0.61,0.0,25.61,8.69,10.0,0
255,1,0,3,1,19.0,0,38,12,29,2.0,0,0,0,2.0,1579626000,1,0.04,15.34,0.5,0.0009,31.82,8.68,10.0,3
256,1,0,4,1,19.0,0,38,16,29,2.0,0,0,0,2.0,1579640400,1,0.0,14.99,0.38,0.0,38.52,7.56,10.0,1
257,1,0,1,1,19.0,0,38,20,29,2.0,0,0,0,2.0,1579654800,1,0.0,14.97,0.54,0.0,29.67,3.94,10.0,0
258,1,0,1,1,19.0,0,38,23,29,2.0,0,0,0,2.0,1579665600,1,0.0,15.26,0.64,0.0,25.86,4.04,10.0,0
259,1,0,1,1,19.0,0,39,0,103,2.0,0,0,0,2.0,1579582800,1,0.11,13.01,0.58,0.0,25.63,7.61,10.0,0
260,0,1,1,1,19.0,0,39,4,103,2.0,0,0,0,2.0,1579597200,1,0.51,13.83,0.59,0.0005,26.18,8.83,10.0,0
261,1,0,2,1,19.0,0,39,8,103,2.0,0,0,0,2.0,1579611600,1,0.2,13.95,0.61,0.0,25.67,8.75,10.0,0
262,1,0,3,1,19.0,0,39,12,103,2.0,0,0,0,2.0,1579626000,1,0.04,15.27,0.5,0.0009,31.91,8.76,10.0,3
263,1,0,4,1,19.0,0,39,16,103,2.0,0,0,0,2.0,1579640400,1,0.0,14.92,0.38,0.0,38.56,7.64,10.0,1
264,1,0,1,1,19.0,0,39,20,103,2.0,0,0,0,2.0,1579654800,1,0.0,14.89,0.54,0.0,29.67,4.06,10.0,0
265,1,0,1,1,19.0,0,39,23,103,2.0,0,0,0,2.0,1579665600,1,0.0,15.17,0.64,0.0,25.84,4.06,10.0,0
266,1,0,1,1,19.0,0,40,0,9,2.0,0,0,0,2.0,1579582800,1,0.11,13.05,0.58,0.0,25.67,7.62,10.0,0
267,0,1,1,1,19.0,0,40,4,9,2.0,0,0,0,2.0,1579597200,1,0.51,13.88,0.59,0.0005,26.23,8.85,10.0,0
268,1,0,2,1,19.0,0,40,8,9,2.0,0,0,0,2.0,1579611600,1,0.2,13.97,0.61,0.0,25.67,8.77,10.0,0
269,1,0,3,1,19.0,0,40,12,9,2.0,0,0,0,2.0,1579626000,1,0.04,15.32,0.5,0.0009,31.86,8.79,10.0,3
270,1,0,4,1,19.0,0,40,16,9,2.0,0,0,0,2.0,1579640400,1,0.0,14.91,0.38,0.0,38.5,7.69,10.0,1
271,1,0,1,1,19.0,0,40,20,9,2.0,0,0,0,2.0,1579654800,1,0.0,14.97,0.54,0.0,29.7,4.07,10.0,0
272,1,0,1,1,19.0,0,40,23,9,2.0,0,0,0,2.0,1579665600,1,0.0,15.27,0.64,0.0,25.86,4.05,10.0,0
273,1,0,1,1,19.0,0,41,0,256,2.0,0,0,0,2.0,1579582800,1,0.12,13.08,0.58,0.0,25.66,7.66,10.0,0
274,0,1,1,1,19.0,0,41,4,256,2.0,0,0,0,2.0,1579597200,1,0.5,13.9,0.59,0.0005,26.22,8.88,10.0,0
275,1,0,2,1,19.0,0,41,8,256,2.0,0,0,0,2.0,1579611600,1,0.2,13.97,0.61,0.0,25.65,8.83,10.0,0
276,1,0,3,1,19.0,0,41,12,256,2.0,0,0,0,2.0,1579626000,1,0.04,15.29,0.5,0.0009,31.82,8.86,10.0,3
277,1,0,4,1,19.0,0,41,16,256,2.0,0,0,0,2.0,1579640400,1,0.0,14.8,0.38,0.0,38.42,7.77,10.0,1
278,1,0,1,1,19.0,0,41,20,256,2.0,0,0,0,2.0,1579654800,1,0.0,14.98,0.54,0.0,29.67,4.11,10.0,0
279,1,0,1,1,19.0,0,41,23,256,2.0,0,0,0,2.0,1579665600,1,0.0,15.3,0.64,0.0,25.86,4.07,10.0,0
280,1,0,1,1,19.0,0,42,0,157,2.0,0,0,0,2.0,1579582800,1,0.12,13.21,0.59,0.0,25.59,7.67,10.0,0
281,0,1,1,1,19.0,0,42,4,157,2.0,0,0,0,2.0,1579597200,1,0.5,14.1,0.6,0.0005,26.16,8.91,10.0,0
282,1,0,2,1,19.0,0,42,8,157,2.0,0,0,0,2.0,1579611600,1,0.2,14.13,0.62,0.0,25.49,8.86,10.0,0
283,1,0,3,1,19.0,0,42,12,157,2.0,0,0,0,2.0,1579626000,1,0.03,15.25,0.51,0.0009,31.5,8.89,10.0,3
284,1,0,4,1,19.0,0,42,16,157,2.0,0,0,0,2.0,1579640400,1,0.0,14.63,0.38,0.0,38.13,7.83,10.0,1
285,1,0,1,1,19.0,0,42,20,157,2.0,0,0,0,2.0,1579654800,1,0.0,15.31,0.55,0.0,29.63,4.13,10.0,0
286,1,0,1,1,19.0,0,42,23,157,2.0,0,0,0,2.0,1579665600,1,0.0,15.54,0.64,0.0,25.94,4.07,10.0,0
287,1,0,1,1,19.0,0,43,0,23,2.0,0,0,0,2.0,1579582800,1,0.12,12.94,0.59,0.0,25.13,7.71,10.0,0
288,0,1,1,1,19.0,0,43,4,23,2.0,0,0,0,2.0,1579597200,1,0.5,13.88,0.61,0.0005,25.63,8.95,10.0,0
289,1,0,2,1,19.0,0,43,8,23,2.0,0,0,0,2.0,1579611600,1,0.2,14.06,0.63,0.0,24.94,8.92,10.0,0
290,1,0,3,1,19.0,0,43,12,23,2.0,0,0,0,2.0,1579626000,1,0.03,14.62,0.51,0.0009,30.59,8.97,10.0,3
291,1,0,4,1,19.0,0,43,16,23,2.0,0,0,0,2.0,1579640400,1,0.0,13.71,0.38,0.0,37.12,7.92,10.0,1
292,1,0,1,1,19.0,0,43,20,23,2.0,0,0,0,2.0,1579654800,1,0.0,15.37,0.55,0.0,29.37,4.16,10.0,0
293,1,0,1,1,19.0,0,43,23,23,2.0,0,0,0,2.0,1579665600,1,0.0,15.68,0.64,0.0,26.1,4.09,10.0,0
294,1,0,1,1,19.0,0,45,0,3,2.0,0,0,0,2.0,1579582800,1,0.17,12.96,0.59,0.0,25.38,8.21,10.0,0
295,0,1,1,1,19.0,0,45,4,3,2.0,0,0,0,2.0,1579597200,1,0.48,13.58,0.59,0.0004,26.01,9.3,10.0,0
296,1,0,2,1,19.0,0,45,8,3,2.0,0,0,0,2.0,1579611600,1,0.2,13.4,0.6,0.0,25.31,9.57,10.0,0
297,1,0,3,1,19.0,0,45,12,3,2.0,0,0,0,2.0,1579626000,1,0.03,14.64,0.49,0.0008,31.64,9.6,10.0,3
298,1,0,4,1,19.0,0,45,16,3,2.0,0,0,0,2.0,1579640400,1,0.0,13.62,0.37,0.0,37.52,8.9,10.0,1
299,1,0,1,1,19.0,0,45,20,3,2.0,0,0,0,2.0,1579654800,1,0.0,14.3,0.53,0.0,29.43,4.76,10.0,0
300,1,0,1,1,19.0,0,45,23,3,2.0,0,0,0,2.0,1579665600,1,0.0,14.96,0.63,0.0,25.97,4.39,10.0,0
301,1,0,1,1,19.0,0,46,0,1,2.0,0,0,0,2.0,1579582800,1,0.17,12.87,0.59,0.0,25.39,8.27,10.0,0
302,0,1,1,1,19.0,0,46,4,1,2.0,0,0,0,2.0,1579597200,1,0.47,13.38,0.58,0.0004,25.98,9.37,10.0,0
303,1,0,2,1,19.0,0,46,8,1,2.0,0,0,0,2.0,1579611600,1,0.2,13.34,0.6,0.0,25.37,9.48,10.0,0
304,1,0,3,1,19.0,0,46,12,1,2.0,0,0,0,2.0,1579626000,1,0.03,14.63,0.49,0.0009,31.8,9.67,10.0,3
305,1,0,4,1,19.0,0,46,16,1,2.0,0,0,0,2.0,1579640400,1,0.0,13.53,0.37,0.0,37.59,8.88,10.0,1
306,1,0,1,1,19.0,0,46,20,1,2.0,0,0,0,2.0,1579654800,1,0.0,14.04,0.52,0.0,29.39,4.73,10.0,0
307,1,0,1,1,19.0,0,46,23,1,2.0,0,0,0,2.0,1579665600,1,0.0,14.75,0.62,0.0,25.85,4.44,10.0,0
308,1,0,1,1,19.0,0,47,0,0,2.0,0,0,0,2.0,1579582800,1,0.17,12.82,0.58,0.0,25.41,8.3,10.0,0
309,0,1,1,1,19.0,0,47,4,0,2.0,0,0,0,2.0,1579597200,1,0.47,13.27,0.58,0.0004,26.0,9.41,10.0,0
310,1,0,2,1,19.0,0,47,8,0,2.0,0,0,0,2.0,1579611600,1,0.2,13.29,0.6,0.0,25.4,9.52,10.0,0
311,1,0,3,1,19.0,0,47,12,0,2.0,0,0,0,2.0,1579626000,1,0.03,14.62,0.48,0.0009,31.88,9.69,10.0,3
312,1,0,4,1,19.0,0,47,16,0,2.0,0,0,0,2.0,1579640400,1,0.0,13.51,0.37,0.0,37.64,8.9,10.0,1
313,1,0,1,1,19.0,0,47,20,0,2.0,0,0,0,2.0,1579654800,1,0.0,13.9,0.52,0.0,29.37,4.76,10.0,0
314,1,0,1,1,19.0,0,47,23,0,2.0,0,0,0,2.0,1579665600,1,0.0,14.65,0.62,0.0,25.8,4.45,10.0,0
315,1,0,1,1,19.0,0,48,0,4,2.0,0,0,0,2.0,1579582800,1,0.17,12.8,0.59,0.0,25.32,8.36,10.0,0
316,0,1,1,1,19.0,0,48,4,4,2.0,0,0,0,2.0,1579597200,1,0.47,13.21,0.58,0.0004,25.88,9.48,10.0,0
317,1,0,2,1,19.0,0,48,8,4,2.0,0,0,0,2.0,1579611600,1,0.2,13.28,0.6,0.0,25.33,9.46,10.0,0
318,1,0,3,1,19.0,0,48,12,4,2.0,0,0,0,2.0,1579626000,1,0.03,14.52,0.48,0.0009,31.81,9.77,10.0,3
319,1,0,4,1,19.0,0,48,16,4,2.0,0,0,0,2.0,1579640400,1,0.0,13.35,0.37,0.0,37.52,8.89,10.0,1
320,1,0,1,1,19.0,0,48,20,4,2.0,0,0,0,2.0,1579654800,1,0.0,13.84,0.52,0.0,29.29,4.74,10.0,0
321,1,0,1,1,19.0,0,48,23,4,2.0,0,0,0,2.0,1579665600,1,0.0,14.57,0.62,0.0,25.73,4.5,10.0,0
322,1,0,1,1,19.0,0,49,0,64,2.0,0,0,0,2.0,1579582800,1,0.18,12.79,0.59,0.0,25.29,8.39,10.0,0
323,0,1,1,1,19.0,0,49,4,64,2.0,0,0,0,2.0,1579597200,1,0.47,13.18,0.58,0.0004,25.85,9.52,10.0,0
324,1,0,2,1,19.0,0,49,8,64,2.0,0,0,0,2.0,1579611600,1,0.2,13.28,0.6,0.0,25.28,9.48,10.0,0
325,1,0,3,1,19.0,0,49,12,64,2.0,0,0,0,2.0,1579626000,1,0.03,14.46,0.48,0.0009,31.76,9.78,10.0,3
326,1,0,4,1,19.0,0,49,16,64,2.0,0,0,0,2.0,1579640400,1,0.0,13.31,0.37,0.0,37.47,8.9,10.0,1
327,1,0,1,1,19.0,0,49,20,64,2.0,0,0,0,2.0,1579654800,1,0.0,13.81,0.52,0.0,29.24,4.77,10.0,0
328,1,0,1,1,19.0,0,49,23,64,2.0,0,0,0,2.0,1579665600,1,0.0,14.54,0.62,0.0,25.67,4.51,10.0,0
329,1,0,1,1,19.0,0,50,0,26,2.0,0,0,0,2.0,1579582800,1,0.18,12.79,0.59,0.0,25.17,8.45,10.0,0
330,0,1,1,1,19.0,0,50,4,26,2.0,0,0,0,2.0,1579597200,1,0.47,13.19,0.59,0.0004,25.71,9.59,10.0,0
331,1,0,2,1,19.0,0,50,8,26,2.0,0,0,0,2.0,1579611600,1,0.2,13.29,0.6,0.0,25.16,9.45,10.0,0
332,1,0,3,1,19.0,0,50,12,26,2.0,0,0,0,2.0,1579626000,1,0.03,14.28,0.48,0.0008,31.59,9.85,10.0,3
333,1,0,4,1,19.0,0,50,16,26,2.0,0,0,0,2.0,1579640400,1,0.0,13.11,0.37,0.0,37.27,8.91,10.0,1
334,1,0,1,1,19.0,0,50,20,26,2.0,0,0,0,2.0,1579654800,1,0.0,13.82,0.52,0.0,29.16,4.77,10.0,0
335,1,0,1,1,19.0,0,50,23,26,2.0,0,0,0,2.0,1579665600,1,0.0,14.48,0.62,0.0,25.64,4.56,10.0,0
336,1,0,1,1,19.0,0,51,0,11,2.0,0,0,0,2.0,1579582800,1,0.19,12.76,0.59,0.0,25.07,8.47,10.0,0
337,0,1,1,1,19.0,0,51,4,11,2.0,0,0,0,2.0,1579597200,1,0.47,13.21,0.59,0.0005,25.61,9.63,10.0,0
338,1,0,2,1,19.0,0,51,8,11,2.0,0,0,0,2.0,1579611600,1,0.2,13.29,0.61,0.0,25.03,9.48,10.0,0
339,1,0,3,1,19.0,0,51,12,11,2.0,0,0,0,2.0,1579626000,1,0.03,14.11,0.48,0.0009,31.39,9.86,10.0,3
340,1,0,4,1,19.0,0,51,16,11,2.0,0,0,0,2.0,1579640400,1,0.0,12.99,0.37,0.0,37.08,8.91,10.0,1
341,1,0,1,1,19.0,0,51,20,11,2.0,0,0,0,2.0,1579654800,1,0.0,13.88,0.53,0.0,29.08,4.79,10.0,0
342,1,0,1,1,19.0,0,51,23,11,2.0,0,0,0,2.0,1579665600,1,0.0,14.48,0.62,0.0,25.59,4.58,10.0,0
343,1,0,1,1,19.0,0,52,0,9,2.0,0,0,0,2.0,1579582800,1,0.19,12.54,0.59,0.0,24.78,8.53,10.0,0
344,0,1,1,1,19.0,0,52,4,9,2.0,0,0,0,2.0,1579597200,1,0.46,13.13,0.6,0.0005,25.26,9.7,10.0,0
345,1,0,2,1,19.0,0,52,8,9,2.0,0,0,0,2.0,1579611600,1,0.2,13.18,0.61,0.0,24.7,9.48,10.0,0
346,1,0,3,1,19.0,0,52,12,9,2.0,0,0,0,2.0,1579626000,1,0.03,13.72,0.48,0.0009,30.9,9.92,10.0,3
347,1,0,4,1,19.0,0,52,16,9,2.0,0,0,0,2.0,1579640400,1,0.0,12.58,0.37,0.0,36.51,8.94,10.0,1
348,1,0,1,1,19.0,0,52,20,9,2.0,0,0,0,2.0,1579654800,1,0.0,13.9,0.53,0.0,28.94,4.82,10.0,0
349,1,0,1,1,19.0,0,52,23,9,2.0,0,0,0,2.0,1579665600,1,0.0,14.44,0.62,0.0,25.62,4.63,10.0,0
350,1,0,1,1,11.0,0,53,0,35,4.0,0,0,0,2.0,1579582800,1,0.08,12.91,0.59,0.0,25.06,7.31,10.0,0
351,0,1,1,1,11.0,0,53,4,35,4.0,0,0,0,2.0,1579597200,1,0.55,13.71,0.6,0.0005,25.6,8.55,10.0,0
352,1,0,2,1,11.0,0,53,8,35,4.0,0,0,0,2.0,1579611600,1,0.2,14.19,0.63,0.0,25.19,8.37,10.0,0
353,1,0,3,1,11.0,0,53,12,35,4.0,0,0,0,2.0,1579626000,1,0.04,15.37,0.51,0.001,31.39,8.12,10.0,3
354,1,0,4,1,11.0,0,53,16,35,4.0,0,0,0,2.0,1579640400,1,0.0,15.25,0.38,0.0,38.47,6.94,10.0,1
355,1,0,1,1,11.0,0,53,20,35,4.0,0,0,0,2.0,1579654800,1,0.0,15.0,0.54,0.0,29.55,3.76,10.0,0
356,1,0,1,1,11.0,0,53,23,35,4.0,0,0,0,2.0,1579665600,1,0.0,15.37,0.64,0.0,26.0,3.95,10.0,0
357,1,0,1,1,16.0,0,54,0,12,2.0,0,0,0,2.0,1579582800,1,0.09,12.84,0.59,0.0,25.3,7.36,10.0,0
358,0,1,1,1,16.0,0,54,4,12,2.0,0,0,0,2.0,1579597200,1,0.54,13.68,0.6,0.0005,25.84,8.57,10.0,0
359,1,0,2,1,16.0,0,54,8,12,2.0,0,0,0,2.0,1579611600,1,0.21,14.05,0.61,0.0,25.51,8.42,10.0,0
360,1,0,3,1,16.0,0,54,12,12,2.0,0,0,0,2.0,1579626000,1,0.04,15.32,0.5,0.001,31.86,8.21,10.0,3
361,1,0,4,1,16.0,0,54,16,12,2.0,0,0,0,2.0,1579640400,1,0.0,15.39,0.38,0.0,38.82,7.04,10.0,1
362,1,0,1,1,16.0,0,54,20,12,2.0,0,0,0,2.0,1579654800,1,0.0,14.8,0.53,0.0,29.67,3.79,10.0,0
363,1,0,1,1,16.0,0,54,23,12,2.0,0,0,0,2.0,1579665600,1,0.0,15.03,0.63,0.0,25.91,3.96,10.0,0
364,1,0,1,1,19.0,0,55,0,8,2.0,0,0,0,2.0,1579582800,1,0.1,9.87,0.6,0.0,21.55,7.45,10.0,0
365,0,1,1,1,19.0,0,55,4,8,2.0,0,0,0,2.0,1579597200,1,0.53,10.99,0.63,0.0005,21.76,8.61,10.0,0
366,1,0,2,1,19.0,0,55,8,8,2.0,0,0,0,2.0,1579611600,1,0.21,11.87,0.66,0.0,21.59,8.52,10.0,0
367,1,0,3,1,19.0,0,55,12,8,2.0,0,0,0,2.0,1579626000,1,0.04,11.44,0.51,0.001,27.05,8.41,10.0,3
368,1,0,4,1,19.0,0,55,16,8,2.0,0,0,0,2.0,1579640400,1,0.0,11.05,0.39,0.0,33.44,7.25,10.0,1
369,1,0,1,1,19.0,0,55,20,8,2.0,0,0,0,2.0,1579654800,1,0.0,13.55,0.55,0.0,27.41,3.85,10.0,0
370,1,0,1,1,19.0,0,55,23,8,2.0,0,0,0,2.0,1579665600,1,0.0,14.36,0.62,0.0,25.53,3.99,10.0,0
371,1,0,1,1,19.0,0,56,0,21,2.0,0,0,0,2.0,1579582800,1,0.1,10.97,0.6,0.0,22.74,7.49,10.0,0
372,0,1,1,1,19.0,0,56,4,21,2.0,0,0,0,2.0,1579597200,1,0.53,11.81,0.62,0.0005,22.97,8.63,10.0,0
373,1,0,2,1,19.0,0,56,8,21,2.0,0,0,0,2.0,1579611600,1,0.21,12.94,0.65,0.0,23.06,8.55,10.0,0
374,1,0,3,1,19.0,0,56,12,21,2.0,0,0,0,2.0,1579626000,1,0.04,12.74,0.51,0.0009,28.4,8.44,10.0,3
375,1,0,4,1,19.0,0,56,16,21,2.0,0,0,0,2.0,1579640400,1,0.0,12.06,0.38,0.0,34.87,7.3,10.0,1
376,1,0,1,1,19.0,0,56,20,21,2.0,0,0,0,2.0,1579654800,1,0.0,14.33,0.56,0.0,28.21,3.88,10.0,0
